index,error,rmse
1,1004.8338751871884,96.92645889942517
2,9779.382782394883,246.82358182931443
3,1870.598935144648,89.76587163842316
4,963.725949815564,88.6858574894899
5,911.1860620364212,70.56592729997446
6,1680.450100067016,107.50195894329859
7,10388.87074618465,237.19538444624695
8,963.2837247055631,89.09519137665357
9,796.9371426312584,84.7314344603758
10,9264.007388147318,249.83103394816953
11,10173.677005642166,197.7608704298153
12,9053.54084898848,260.9462985414563
13,1616.891195705199,104.46485741056932
14,1555.270321658765,146.52796727948126
15,10209.81445136356,189.60677460751538
16,9019.777676147676,262.70874184791285
17,936.1397383932408,82.18432600530676
18,1524.2582455274082,92.65987147372435
19,10904.31511144034,258.9456363226938
20,976.2008025728568,87.54483459453346
21,1594.824986740572,109.79704642737674
22,9844.108756071802,258.12256469845346
23,911.2764971838508,72.29929974204417
24,1866.1509128678888,84.39882086923531
25,963.3411586443424,89.0899869919932
26,963.4061994803964,89.1180950485588
27,1568.6400435865123,85.27896237384255
28,1494.38115404148,127.38020941211818
29,1577.7320986459422,84.59450461966654
30,9472.996219208751,218.84926099501993
31,963.42423366737,89.29309057909522
32,2424.726936740449,135.75446231560434
33,994.2005436231564,93.7946241617088
34,895.536724399964,76.60466233793373
35,1585.473446589548,80.08367161944159
36,10171.676559682992,193.25221426636733
37,867.0731667654421,88.15622703390821
38,1568.975483408878,90.90205696389631
39,1652.5726121923738,128.30685829471145
40,1903.3168855799397,90.08265897924238
41,2246.7338613595653,138.04183118917175
42,864.9415517112004,92.36705437199653
43,1808.88729515912,82.53276950792815
44,10140.369430098595,202.03943503741442
45,1577.7332232853507,84.50844129728283
46,4989.711657410831,139.67250416115908
47,923.717566108916,89.45137278697716
48,1546.3986670583386,97.46711189923717
49,12344.478200383946,183.8978452147028
50,1602.4672282007202,130.57944999493293
