index,error,rmse
1,1416.5793518600128,89.58752190727664
2,1439.7728581962276,86.81688800533408
3,9677.764973287263,184.66371364015657
4,1337.861300931479,84.613910450889
5,1308.2260675978396,82.20602200008292
6,1439.708219386667,82.02554471535257
7,1422.5145234051377,87.19733443020614
8,1171.2148907789856,335.3367060414294
9,1226.8105297830632,149.0469299561727
10,2334.4171520471245,128.86787362298466
11,1431.6594821884162,90.29567958321674
12,1790.375440409835,144.40671009117156
13,1290.2931073843013,82.27136578717669
14,1437.9426715274287,85.34301544645379
15,9015.102035897928,182.1753110899063
16,2912.719939658349,162.90920148731823
17,8997.34665648024,184.54686388586293
18,1237.7256845615518,160.45988376918677
19,1422.681544835785,88.41428224732863
20,1435.494871596534,88.75238558084624
21,41946.41473892528,6698.4197857021845
22,125384.79869591031,264.05354009943306
23,1438.9127684548127,82.83061084670574
24,8628.064970441701,188.4128458463267
25,1230.6852483295336,156.1740074866868
26,808.7368238176235,149.72479984073803
27,2033.5640298894375,138.40018402811327
28,3177.9119742651656,174.9481836107955
29,1402.7581181587375,82.93465928934934
30,1430.9044766158468,92.0256994745785
31,975.8169319351036,266.75069641918935
32,1967.8072779471704,129.207555308168
33,925.108549278666,91.08907712978156
34,2417.9418986503483,189.6227232004396
35,1003.4053018666796,77.90929860621038
36,1185.87775595789,179.40578766676452
37,119311.54262951802,218.43726442551468
38,1225.0638095157235,146.09286972263496
39,815.4680819707758,179.1205809062866
40,83631.42177322507,266.84504309848137
41,1175.2778583070535,404.61995618921986
42,1176.371278743838,323.67620957707305
43,1435.426541043969,89.05927804482302
44,1340.1396734584675,81.49161851011556
45,1133.0632834280211,151.1407316192826
46,44824.98941787713,2361.5722061071224
47,2474.836551256369,146.91489056775416
48,2294.083787454943,156.30500578842035
49,1220.5036160584314,169.16784742238693
50,1319.235849399642,84.36711315602041
