index,error,rmse
1,1695.7474048084443,68.10261126793374
2,1695.747304536868,68.10953873078888
3,1695.747404579159,68.12058758243663
4,1695.7473870529088,68.09599099856445
5,1695.7475373996276,68.12398562714347
6,1695.7473146378293,68.15334845955843
7,1695.747249782386,68.10099897103716
8,1695.747329224626,68.11088520209012
9,1695.7472533740802,68.11051679073263
10,1695.74724536198,68.09906580246017
11,1695.7473069006385,68.10331423483562
12,1695.747251437492,68.10662090681357
13,1695.747304395986,68.11017767614513
14,1695.7473674082255,68.10684020794814
15,1695.7474034734212,68.13779721622569
16,1695.7473242834592,68.14754652166029
17,1695.7474649636438,68.10931354728861
18,1695.747570189203,68.10406796286046
19,1695.7473134798524,68.11493395528345
20,1695.747222133588,68.11550777399123
21,1695.7476408966484,68.07590526166493
22,1695.7473799660995,68.09718964101054
23,1695.7479238133835,68.10024169216473
24,5493.669137452159,73.56539185515928
25,5500.635500276199,73.44310121946917
26,1695.7474154568736,68.05770587982558
27,1695.7472868193288,68.13224898467566
28,1695.747732396141,68.11264661249783
29,1695.7474931646989,68.08464204839606
30,1695.747744353413,68.11779705619148
31,1695.747424894067,68.11971294621739
32,1695.7474093146725,68.08992321303383
33,81265.5233893488,226.22793220759726
34,22430.463336318164,206.56859323446298
35,5259.895366604869,70.88266630266611
36,1695.7474187548994,68.10483895354534
37,81265.20280789287,226.2256942859152
38,1695.7477345097318,68.12769646553728
39,22430.48069045697,206.559599296409
40,1695.7472905016102,68.10838382125085
41,1695.7477041269135,68.15204368234943
42,1695.7473401459747,68.09319377526387
43,111000.95528274374,229.19373129654065
44,81265.20615821847,226.22659253594966
45,5434.254592362481,72.7610509680689
46,5482.050007293493,73.44323499723897
47,1695.747346383935,68.1264680437249
48,1695.7473701365316,68.07133190106258
49,5562.578587332098,73.91676424777879
50,1695.7472334237327,68.1051169279428
