index,error,rmse
1,2698.7368863432766,106.78886439946407
2,1122.9637687253764,87.97341095595942
3,13106.16565329035,259.1005290446994
4,2049.336852681869,97.19508348712324
5,1148.3776015517533,87.79688550470102
6,16909.13612351264,185.32469404402843
7,2827.9480590037083,127.6513920863224
8,15432.343163894851,194.34131684829177
9,1133.2694329259737,87.85492399103588
10,1148.8076569522102,87.78884695670546
11,2810.493875291472,127.00235734558608
12,2049.219209347852,97.18460824833817
13,14126.652226747512,190.8943261287392
14,2699.3751272058294,108.30018729253807
15,2823.970982357231,127.18079597012016
16,1122.9579249052597,87.9850034342918
17,2824.373037710878,127.26656123264661
18,1122.965521877033,87.99216559073551
19,2049.517874163076,97.2195760852684
20,16845.93761693627,180.9462192408215
21,1124.4533533323786,87.89419146622497
22,13083.718662524994,259.3526834329628
23,13091.877067041209,259.2955118070559
24,2823.969419546449,127.18429642460877
25,2823.935398263591,127.19038226807052
26,2286.823738891773,88.18135163072715
27,1122.9592354788197,88.00887402660076
28,2054.5313579483204,80.60888292727743
29,13800.3243761696,203.8521903805578
30,1122.9638125297577,87.9745482436179
31,3035.9195799733748,126.03694622548927
32,13618.016767952857,262.3344034697296
33,1161.7080260550383,87.80739771557684
34,17226.95578843548,185.66705132667488
35,6529.937595976204,137.1134842987102
36,2049.3367467134444,97.18661534515056
37,13880.282458858936,194.52250804238395
38,14024.86110667125,193.0668388047087
39,1122.918794794445,87.95171899216874
40,2823.669524767845,126.79802299135943
41,6891.637258465734,137.88009483322213
42,13886.52024760318,192.86312935020487
43,2049.337660885248,97.19340245742083
44,17113.453882094494,186.97405534375747
45,2172.452431214804,106.30240053233025
46,17043.234627205802,197.16646045312072
47,1122.961652242536,87.96239525273818
48,13129.882302889722,258.6904164311726
49,1122.9623852810298,88.01690314008246
50,1122.9640446699957,87.98568235264588
