index,error,rmse
1,930.6169349189,84.15188501699063
2,2012.0833238947869,85.81108578487236
3,16242.612779704175,244.1242155815239
4,2037.1146338009696,92.88312385802345
5,1053.7765704256128,68.38718931851383
6,2813.0062261965345,137.8571630099069
7,12464.726461826478,228.01431965405592
8,2699.921750354308,110.38763780923054
9,12155.212293506582,261.5834561941769
10,1939.1711453071532,91.09765812866068
11,2178.8349742042,100.40493540740596
12,2689.525688580792,107.90757741233699
13,1036.878817745023,83.7526007706143
14,1153.1723104535292,87.94616150549106
15,1130.2487578488842,90.02881994283656
16,12255.243096370186,215.5316690832917
17,2077.094327251104,156.34475764916425
18,1045.170679706176,81.76263558609043
19,2810.982999091228,137.99084203393286
20,12215.60796663977,236.96297590864054
21,1152.4032052559455,87.787866814503
22,106614.0981439959,232.83521201709127
23,13106.968662453586,203.76114606736365
24,1036.8236134875829,83.80468912323038
25,1907.8830838499048,73.15316082773758
26,1136.294192990625,91.86635932538795
27,5917.74010381268,155.85055742739308
28,2012.061362314725,85.85250536081963
29,12210.593945356784,260.4415194355495
30,1972.6749847230772,93.22969759136406
31,2001.8026585054615,82.92971449710436
32,12299.843884485452,265.6026591028907
33,14555.685376314845,253.2528061967389
34,1178.7068057245665,77.97560457138448
35,13793.113660834866,197.2306143066417
36,12090.597680681609,218.07976387920667
37,930.6224250107564,84.2548149496224
38,2174.437184794385,93.31126848381523
39,1192.7947007897726,125.60279933975622
40,12218.640428665904,260.39059059068614
41,17204.598986489313,192.9675570264641
42,1971.9074982185216,91.74846289175284
43,2054.7837431197145,80.6099233816287
44,6764.86977165128,137.97073264524062
45,2049.4367748370605,97.18906759617491
46,13805.907454337645,207.6322378453776
47,1002.3173832249852,83.94659861386533
48,12997.844542526744,202.15190446237716
49,2241.412753272083,89.06905040396553
50,1090.488147456409,66.96445258039918
