error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
2707.5064839618,243.92727725999976,1415,12996,0.0010101247053154372,0.03561259908914997,9.170646150575515e-05,0.04712621331292098,957.3379202539566,937.7968241167059,0.1793165565087879,0.018897310275304693,0.011197280724680105,0.025871003710116896,149.27855766032536
2707.505870552052,211.54776145899996,1179,11024,0.0010395076297003026,0.03564463142729094,9.157389609889001e-05,0.04713946619681151,705.1788136374422,732.2098730013901,0.179359878257079,0.018908518614398524,0.011200936734017279,0.025864455443613744,149.26131133368085
17059.118685341797,142.8334991390002,663,7212,2.539737339397544e-07,0.19721821745943627,0.0010513596170754385,0.026039286858198264,725.2766934287364,723.8150965706812,3.404731177755387e-05,0.20026460481060473,0.00046259987195045044,0.05222220882790631,433.50863675521157
2946.9178441529903,286.3447027969996,1634,15301,0.0005763980058680526,0.016845717889903432,0.00016853200818402596,0.04243223530284274,567.9370435883842,556.1937622752063,0.14939709517885064,0.016367501975253707,0.008611834783047287,0.028014677570770922,308.91537387211514
2707.505933407447,223.16212584700042,1107,11413,0.0010193977386625606,0.03563194320782461,9.169803190045679e-05,0.04712608903050791,371.4483415290531,371.02099307432917,0.1792960464117949,0.018903219161261357,0.011198747446750515,0.02587201019680335,149.27576115791422
6120.478523173015,167.614776978,957,8904,3.253944618792713e-06,0.14965302531307453,1.0026817037061308e-05,0.06631088185991937,114.26824072446969,121.07269260468112,0.22455606306499373,0.02610218571908858,0.018397602092292048,0.020487148186384425,305.98875372182175
2707.505481170133,245.85527709300004,1282,13952,0.0010033785645115637,0.035638512106690556,9.155688153182153e-05,0.04713960047857826,462.11269870017674,447.3915139403947,0.17934035877675325,0.018904859494883935,0.011203363309578562,0.025867364875295982,149.27960691845536
16840.19594641366,177.80351651899946,964,10425,5.279877645458292e-07,0.1927032427584502,0.0010773804106534843,0.02586628497801888,230.97330607474777,233.81214248305517,4.332545973590674e-05,0.19566399611181765,0.0004558458590330363,0.05220573985454479,282.18412320061515
2982.9686327249246,172.2999050030012,944,9804,0.000470499608945061,0.015514030770494937,0.00018286407164585781,0.04177529436815075,348.9040109673006,351.2164125932427,0.14705072466976546,0.01614281080236337,0.008411073245232577,0.028233504908265563,379.17424501778976
2707.5062349760037,231.70325865500126,1254,12307,0.0010066537326155975,0.035675137261061605,9.138733401428853e-05,0.04715553544674859,520.3730771702046,507.7998931765264,0.17935739228833594,0.01890660113640669,0.011204905090363853,0.025864298337062958,149.24324628380265
3008.8553687515687,164.1959592940002,993,8861,0.00036810011049744843,0.014600170217790828,0.00019395571474330843,0.04130568400785101,68.9497140463816,64.79966048785477,0.1454195360760915,0.015978117499122462,0.008267605385332147,0.028385537632937424,463.52596770868143
3001.113617514221,165.66056377099994,919,9712,0.0004053743842333954,0.01487407282177061,0.00019045321041420197,0.041448557222093695,905.30597732055,898.7034975394586,0.1458977090098873,0.01602684313722912,0.008311759017494477,0.02834315292877698,433.70019618231754
17058.541645604608,224.3868092720004,1162,11766,2.539702480760072e-07,0.19718334733827886,0.0010486532435597584,0.026056251380303545,921.8112671289799,916.27405496585,3.484690229126001e-05,0.19970446101602948,0.00046409966007500994,0.0521974557162206,432.9562753665011
17043.3663165103,136.94263546000002,642,7046,2.7989072139538224e-07,0.19688741416950747,0.0010511009443578308,0.026046673805229063,76.46515961552363,82.80525733241211,3.485314590500366e-05,0.19977342330476106,0.00046351519963513477,0.0521912234729268,418.53162510909067
2996.9625442915294,165.69226093199904,888,9724,0.0004214745760590316,0.015020747461971143,0.00018865256291193073,0.04152412217645693,562.9853250002029,563.3918152029912,0.14607635536890667,0.0160491376897171,0.0083276239763461,0.02832637018556032,419.551033657953
15249.127802385667,232.1616319170007,1241,12308,0.00016923389832468623,0.10285974226524165,0.003993751181671262,0.027931612785034792,142.75083373690373,142.153846245265,0.014700688209527241,0.12350816358643511,0.00017008954776923712,0.044244353246277436,499.99971446823525
107006.41188318822,167.16622618300062,1013,9832,8.630506714939351e-06,0.020358075961184163,0.00011731746809724226,0.020047678336761098,708.4562951262457,702.8963678293246,1.0025693668519578e-07,0.08576018751382933,1.474210656092514e-07,0.07871342674425345,356.0300649697067
2707.5059341016877,174.44931729100063,943,10129,0.0009656016902057352,0.0356468513976946,9.168969715349263e-05,0.047127274560226765,260.6002019608466,232.74287085063185,0.17941284760427215,0.01890046034826399,0.011207151678182281,0.025866254365718176,149.23887325057393
2707.5057768961883,331.4138106390019,1894,18337,0.001027534869123706,0.035625774319733544,9.161555407515376e-05,0.04713394613637044,825.7140488125117,837.9512709690791,0.17931724129398854,0.018904747189976135,0.01119955924120503,0.025867477041892982,149.28330005069515
2707.505407865014,259.554908893002,1454,14722,0.0007960318417422202,0.03563941467350478,9.163280693476869e-05,0.04713268185408715,616.4960144505907,345.90761899180404,0.1793991814174633,0.018905067231074484,0.011205963571166395,0.02586553057995532,149.26465528685367
2707.5054350556697,245.90791579600045,1400,13031,0.0010280391173276555,0.035655166986917446,9.152861473172854e-05,0.04714289997496989,865.8668558821256,879.8196326242294,0.17940146982355382,0.018906827545892114,0.011206038518930369,0.025862151098185314,149.23704229997472
17051.445769794085,155.64492028600216,832,8633,2.6169806859828865e-07,0.19704131328621055,0.0010499899062252037,0.02605182732037287,567.2201718865477,568.2854506108727,3.532834109410403e-05,0.19943850057849127,0.0004632239015970595,0.052214589713643095,426.0447856878468
2707.505651817792,232.36950875899856,1189,12709,0.0013752614642049926,0.035656896629612016,9.15595621620632e-05,0.04714057666686885,159.89937826017555,271.465507791613,0.17936382300918008,0.01890819477534154,0.01120324625614249,0.02586603455684286,149.25799138847913
2707.505716650165,244.4875441209988,1303,13642,0.0010211876955001534,0.03563330693078513,9.16722433333421e-05,0.04712986884782521,998.0638150089604,999.8794343480199,0.17936676567139426,0.018902848685548434,0.011201511043002087,0.025867099923521233,149.26976279174488
2707.505934209681,218.14944763300082,1068,11448,0.0010299191450937712,0.03566280952876926,9.150539358141599e-05,0.047143110048072555,940.1715609995242,959.770834854545,0.17941343727762943,0.01890730398370559,0.011208135174688242,0.025863681426849673,149.23255219399053
2707.5056002174047,264.30690033000064,1484,15244,0.0012556616811309727,0.035644510597890124,9.164690165412946e-05,0.047131455031581795,279.85894704152145,409.20673794742254,0.17930834735235934,0.018902640124348315,0.011200960032333184,0.025870710732630663,149.24115089804053
