error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21
5553.974734088767,378.90238462001435,2632,24765,5.036234941679111e-06,0.28864148400668455,0.005766342636509962,0.10052890220921537,0.001035049077942198,0.0140691008750008,2.6012187418736713e-07,0.1432972563061677,0.015827705926365267,4.6001577543342285e-06,1.0004662410914567e-07,0.15266797051421557,1.0089923969785176e-07,0.08515389730415597,0.0011192512617545934,0.037890856280140765,0.07047601440284085,0.0010537500225094646,0.0007420129416606181,0.03490522694947062,257.53475302419713
1694.5490904522528,1011.0337686319981,7099,69670,0.00014399401237625463,0.08597861111192207,0.015670894209107583,0.0920139894299886,2.638217314316913,0.057763250721764935,0.016072407459346797,0.08723569671677231,7.860287950908509e-05,2.8909438736879783e-06,0.03204100329802061,0.020187615665876256,2.3539735193756672,0.06237315603725132,0.000940088563303912,0.044289416527869406,0.09383936576494534,0.003010272282616979,0.0007975756087364454,0.031333276352258375,499.99698983399264
1725.7888985404234,523.7737434720038,3665,35486,0.0001855107713116456,0.07929374001696265,0.0041941203357701564,0.10314912303728287,0.0008047987587540916,0.23382976615874473,4.322039425069017e-06,0.15636483284745972,0.00011414447177138904,0.007597975147940347,9.926866303428896e-05,0.11919332588011272,2.8954970766712766,1.4926733838054072e-05,0.0013029035365279664,0.02587698640152884,0.08424559675317662,0.005581347269059758,0.004774489040250299,0.032766364535293434,78.18699077900739
14866.520083543004,737.2168008419976,4511,42179,1.4406739766638112e-07,0.29308077608002375,1.0223755452354772e-07,0.1706430576069895,2.32005116947115e-07,0.07128118063491634,0.0012574281527205585,1.0402209442469119e-07,0.0018624247562796714,0.14028211306327829,466.3364588054564,0.0015019136758334644,1.9350766954164037e-06,0.2503399861626497,0.0009944055094643874,0.026779087885373434,1.000005378162639e-07,0.2762531900267416,0.0005577769270369605,0.0506571928767799,66.48536179261036
1636.0059377296805,851.8442385390081,5622,62742,0.00011614390766072027,0.08374086153713084,0.0015460862529335516,0.0021051023456105915,12.719227202721218,0.00019255754890125395,99.43919714366591,0.0003034113761908757,0.0018304376686115594,5.987676059066282e-06,1.6688013644194477e-07,0.1676827214056115,0.0010916165061748983,0.046936335861733076,0.00013770439303953855,0.044131088718690224,0.0808895460011142,0.006723011557260962,0.004542356077217208,0.03361125236061606,113.23258065409503
4268.597399482014,763.7427527670079,5228,49687,2.744780505236074e-06,0.3172421540302971,0.006214602598973313,0.09989163678100177,0.0010283518146209907,0.01354554011252499,1.0000663630069551e-07,0.14024548683902044,1.0000379233785315e-07,0.08530034721660203,1.0036731448123394e-07,0.13483423929095878,9.238419400431793,0.061962878931886504,0.03061284457616088,3.0822832170323208e-06,0.08503195261154502,0.0013811349713040327,0.0027817260979123583,0.03696142075961123,80.35466101453648
1818.493914980919,343.7625728139974,2276,25505,0.00013990805989489425,0.08617765493829,5.093029305588448e-07,0.17831279372830386,0.07312103929082917,4.6045517675843006e-05,0.07400217836503836,0.06593261423262786,5.761123119369679e-05,0.11856681614778448,1.3965340874282732e-06,0.16990905780217408,2.2189299395469432e-07,0.1501253092722928,0.0005008891630236908,0.04863748155283363,0.08523170216902913,0.003503110557833829,0.0008246564834364262,0.03126419156074383,443.56376337793193
9500.442443652357,881.294607075004,6180,53598,1.5920808641924122,0.029516133134818094,6.314970447356259e-05,0.011765266573150078,1.0175853000533299e-07,0.2974312656501334,1.0000294884177132e-07,0.11434588450365386,0.002531705085781304,1.0480165134791254e-07,1.000000177395024e-07,0.19188206381330547,15.851842906498534,0.0690744806817376,0.030957849835491588,1.0069021909840487e-07,0.16026790025608978,0.012621279881960797,0.005393287993077068,0.030045935289779346,154.99974301030016
1702.9127442639485,776.9589934549876,5261,56453,0.00015162443105507068,0.08461882797231851,0.00041528478076629757,0.12244630241017761,0.0034350899739442006,4.2862737650474635e-05,0.03976004463815313,0.08115574206141798,4.4712100332890595e-07,0.1357945547792625,0.035866759288804534,0.019736548627167543,2.519044186214709,0.06523068664533391,0.0008763934821906327,0.04494012796015718,0.09197903739290911,0.003325605727307989,0.0007595587842098191,0.03160443231098419,499.9994088620817
5412.689584877305,567.7278239009902,3852,38564,7.202134401870969e-06,0.2805669756389491,0.004848011370388766,0.10197440210776218,1.5427336761530056e-07,0.10677523588578591,1.0000708191735512e-07,0.14265235419048974,2.2381290321199954e-06,0.03416649729153978,0.0013171653782142608,0.1127681922944898,2.1352819219617265e-05,0.11056620576007259,0.0015421740007823318,0.036620449053641944,0.069477254473213,0.0018215088792536626,0.0006012633706579856,0.03531595075858602,315.3236148254215
18826.48095877265,791.5626050130086,5505,56455,0.00010913668922809276,0.2049145807061358,0.0024185306950759923,0.0009560373598209841,0.009032175435807015,2.5547851251084505e-06,6.146829274719773e-05,0.13836250417568358,3.7770354768145496e-06,0.02478632439567686,0.0013832322028001164,1.9568962171014965e-07,1.000035631225059e-07,0.31984265923751776,0.0015691791795505502,0.022145676699938156,1.5375180224312095e-05,0.2991040493258162,0.00043280990576202103,0.05266254276822048,71.2204950142347
