error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21
36784.28215655787,1764.2111441690067,6096,61638,21.227059101064917,1.1136400286297076e-05,1.4725873645006766,2.6686581887211426e-06,0.014264527925664764,0.04531217655040004,7.040520475559154e-05,2.367258278230479e-07,5.077795535309371e-07,0.2490742571471306,0.02491611692043286,0.08833324373596238,0.0053637357598891175,4.0027518326365126e-07,0.0020343670507994667,0.02659631882809567,7.016943725363683e-06,0.27085066142576697,7.11854649021613e-05,0.06291787991183445,248.25904529018226
1474.4849944708287,2136.281978000974,7712,72638,0.00033999859492290184,0.08348162178891269,6.745701917474996e-06,0.15678626997614578,1.0010253783481571e-07,0.15049993415438473,0.0578273270264814,0.017333541091310755,71.45419366497399,0.04397654055298102,1.0077866868907069e-07,0.19174347701392944,0.00020102617895443396,0.15270520885428085,0.003106278329902965,0.03411065547287497,0.09358966956890526,0.011582974851081621,0.0008136318290587723,0.029439029682572036,499.99984545162823
32116.9760975917,1791.8127525559976,6718,59494,0.8874893829868924,0.11648331422702489,856.7348413087099,0.0008871900849160929,63.38798960040632,0.043038422813252576,741.4652473432128,3.643713607009716e-05,1.3206517514446725e-07,0.36909291599914995,3.210336534909758e-05,2.2424533586706007e-07,1.0000458410934648e-07,0.28389213331577773,0.0035777143987936327,0.027902733364484882,5.41121524162298e-06,0.31724219374362084,7.497523385463048e-05,0.05369098713801473,499.9994139049853
107422.50947777469,1547.599715666991,5852,50426,17.687405683605334,0.04757697416910257,1.0001446786594342e-07,0.11235393264993367,1.0001464487341696e-07,0.2539335977771624,0.0009691684112435829,0.11538521569962934,26.189205868739606,0.06069823294008864,1.6871937404093691e-07,0.1786276230006915,0.00317106026146515,1.0427914867168928e-07,0.004151819262481391,1.0507700033559388e-07,1.0334045078306554e-07,0.08940344476890652,1.0051894708160747e-05,0.0042304132712049445,342.4105823874986
6412.2762022029565,1275.0919724870182,4377,41458,174.08069796445622,0.0007406373283558222,1.0456014300970205e-07,0.13662873417954857,0.00030593635446290665,0.10080116830842485,1.0000489017344081e-07,0.07360732646064212,0.00042425985407019225,0.07597669390875657,0.0005777079590877655,0.09317762897464611,0.00897473658715587,1.9192690239151952e-07,0.0019386164483105425,0.030444548716751917,0.49400933203857594,0.02385880216111458,0.011047901019109033,0.01327323712890376,357.89196430862313
1347.7795914776411,2104.3248001009924,7251,72912,0.00032007851278025376,0.08508011408132864,3.151846684158425e-05,0.14393821846241725,0.8421653543955087,0.1179914272351684,5.016123343128967e-05,0.14006637815032894,5.032473304450187e-06,0.3184534940652372,2.7384642161592727,0.018773700332521945,4.8665255453648016e-06,0.12799836601310188,0.0005157433654653011,0.032756460448571084,0.08814512353386889,0.009938876994317792,0.005290075720817632,0.03209282669097377,82.90919549602857
2034.5802993538114,1905.3545215800114,6455,70372,1.0001471270046869e-07,0.22388764577101297,0.47774673876275514,0.0014669590791707154,2.0239202820758985e-07,0.13127872765519077,1.7447063435480922e-06,0.046656987531448486,0.0035589037670155687,0.01824082517125709,0.001081737806209605,0.11447092474203457,0.001134444532023565,0.048758855702545185,0.0005459155666081962,0.031847535320830386,0.1682196905599742,0.0159729121001468,0.010430283077038735,0.025905421560743984,170.71764292727022
1053.5787620034696,2113.176296983991,7464,70836,0.0003409655401740491,0.08400553189592613,2.832160759080545e-06,0.16401849689054443,1.0000543887127293e-07,0.3823282008057861,4.937246885210064,0.017741628029894273,3.3855080671456932e-06,0.16690906598083813,0.009749482843038861,1.0152557045140398e-07,0.0051397728240775795,1.0074962249380489e-07,0.003709930868595073,0.03155658209165048,0.10160790067484705,0.010944761436090772,0.001332864876237792,0.029392228714805093,346.09121485603754
59110.277814893234,1957.1483017019928,7504,66434,1.0000449040739418e-07,0.17225942283470863,1.0168443104767954e-07,0.12457549787584299,0.0031179493759271077,2.535695809334935e-07,1.0598615372345883e-07,0.11696777915604613,0.003169618405256274,2.5449273875742044e-07,1.000146158245769e-07,0.11272987646642314,0.018147173233976605,0.10984041145132538,1.0154879358914733e-07,0.0945637454747708,2.259901457074579e-06,0.3317988792398596,0.0018808759393682125,0.10986472690400173,256.72373161424355
6355.566101205483,1384.296340883011,4849,45035,852.9347747438729,0.0019329453129116293,938.0378880476934,1.1486232906267333e-05,0.12565242746492752,0.0017236844874554524,0.004035323392919287,0.10282942217743297,1.0228963576573431e-07,0.3831724004764079,1.0000102609228082e-07,0.07204793225736715,0.00030954197675772785,0.07724516747165877,0.000540886018463853,0.033800412932594934,0.28242355662277807,0.023481645575593707,0.01681354699888079,0.019782112807204134,142.22304848370945
2107.1586738365436,1546.3535775390337,5539,56390,1.0000418220810125e-07,0.1917390892475055,1.0005892953740192e-07,0.1385802900999716,9.113698210244817e-07,0.04858191927353739,0.00010847529867791119,2.0962337710857336e-07,0.0034091314785381055,0.011877083452835653,0.0017035155789560715,0.11068939485935698,0.0013198267423953013,0.043933407943178314,0.0005611923055814698,0.031763742878568216,0.14434672825340678,0.014293923509182835,0.008831340602136169,0.02730389674849634,351.890091444071
1468.1254500254997,1017.8345255139866,3666,35589,0.00018534937442476088,0.08463025541841569,954.3379258352478,7.952615939811471e-05,0.0036968114083025215,0.06129890427856383,0.5918605706029422,0.003348943479501886,1.0234968756810161e-07,0.3806362186201751,949.4800735951113,0.00042361668031099914,3.369640116635977e-07,0.3632127736354093,0.0005344644409529615,0.032069479126999846,0.07878930608124866,0.009519151167008483,0.004945643675826073,0.03309662759301887,136.56955950719293
1308.2520800722866,1649.640416749986,5717,58803,0.0003197230952136621,0.0845569062628439,6.1027238381139855e-06,0.1576210075614487,3.1262603946505282e-06,0.2934480494666669,32.08339717988439,0.028617876861582528,0.00017561486840458906,0.10737573023167876,1.0011379901054386e-07,0.14477097027892583,0.0011693665521740556,0.203737770838249,0.0005483366670662285,0.03228796063901501,0.09155528002579795,0.009570960743939655,0.005338059259879899,0.03193111017138655,83.73693019335519
1210.3358958141978,1640.9536658549914,5813,55899,0.00019505683699937347,0.09324762008125499,0.0652569611468341,0.08030915520644348,0.0011317920282837856,0.00504624833359843,4.075825918977866e-06,0.09468222525782959,0.0006704955556263562,0.1716236187680403,0.001790278438506061,0.027518356926708707,781.9737993833977,0.002799262081929372,496.59187958106804,0.0020322460446792617,0.13814588404933148,0.0069986158045856756,0.0039477248054784215,0.034758869500407796,289.51658814314095
1305.4821308057187,1851.8362384600332,6591,63218,0.00031882207915196175,0.08440280250739511,2.445763283546802e-05,0.14605245567633265,6.245399077023878e-06,0.3146765235086548,3.541393149715093e-05,0.1429675051114857,1.0000357244142587e-07,0.21216238081939587,1.0037319679879098e-07,0.14434637800306047,0.0009263271887441489,0.19320177410054432,0.0005394763575434849,0.03243394561177744,0.09111368547603538,0.009554437622697433,0.00534135608270297,0.03192884581968077,84.0023853967999
1308.2292900485272,1840.7270843079896,6638,63945,0.00031981645438662685,0.08454127892038198,6.091966391895546e-06,0.15763572888060517,1.1123176112961087e-07,0.3689049094083298,290.5408870357239,0.004581300808177947,1.0929046056441259e-07,0.37809951301568934,1.0000417368425745e-07,0.14478407486469846,0.001157643413651215,0.20150364189929035,0.0005482614232073302,0.032289649143887385,0.09151561150566592,0.009570080287736395,0.0053361109189088715,0.03193296199365026,83.7437774615759
1307.815269476608,1257.9988617899944,4509,44017,0.0003194827940416166,0.08448754153487556,5.8333842157844905e-06,0.15799713474180796,1.0000627231529337e-07,0.2115734382771748,0.017067737992766882,0.09148106162015295,982.0316281952411,3.3333535414842386e-05,1.5448123436686105e-07,0.1882518090677314,0.001133979199657513,0.20166696315335175,0.0005448642581807962,0.032335118725492926,0.09140083834149229,0.009593657493984659,0.005345093358144154,0.03193090875320112,83.62474536279926
81605.3455198535,1710.2553064120002,6428,58293,309.53514408740676,0.013034002262838467,1.0000016228922898e-07,0.09747176001849583,5.3960151777194476e-05,0.15908828664408423,1.0000096710077233e-07,0.18740051818758724,0.0031665203636255233,0.014086662523140853,0.0074984090234513565,1.3003670477042136e-07,0.000963544582884697,1.4539292178323463e-07,2.6371206842301562e-05,0.06879807587578765,0.0002935878096595377,0.1008051041769838,1.0000003589666269e-07,0.10747688874967345,104.21251736177379
