error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17
2450.8577390869827,668.9476267049904,2453,26856,1.326275590124083e-05,0.2920217063298482,0.4306106047867007,0.0001475194118539116,1.0006456001621181e-07,0.21843444506627516,0.00013674980368953523,1.922377414676057e-07,0.0003332907255907568,0.06337055573011194,0.0006709440870271967,0.030361717662580834,0.1725224325174413,0.015408441821931842,0.009793776062487946,0.02609769661816954,447.8524674970959
2181.303162541804,1325.777696716017,5074,48518,1.0005977115732013e-07,0.25362923827938283,1.0002480588115905e-07,0.04264835937484777,0.0002671751615041211,0.06876571004689887,0.0010870578369880112,0.03077979317218898,1.5297582239470606,1.024439789027946e-07,2.0763915623534293,1.0140580273559067e-07,0.4323559648941397,0.016905049986336365,0.010487922436992831,0.02510340494699805,377.665027683768
2181.8782588703893,1096.7014499999932,4259,38448,3.182677845302775e-07,0.22467890035633725,1.000211151712609e-07,0.0426486920661015,0.0002676652289334941,0.0688335175070039,0.001183459552382651,0.030850423574804386,1.376302112538578,1.0049060341070608e-07,1.5250406239142198,1.0318586690590988e-07,0.3859684915802419,0.016932910298608144,0.01050629390400222,0.02509075882859401,336.3447530632882
42438.92034943073,836.4508285830088,3496,29828,1.2768987800569055e-05,0.1630645224609143,0.01602168898965011,0.09200925226870676,0.0015274252382336034,1.520684839695733e-07,184.6711781459716,1.2424524317985353e-06,619.1222790575707,7.82524296389805e-07,0.0034791393493638955,0.022771192734033746,2.813768887940381e-07,0.3090163789903515,3.192577575106994e-05,0.1438320349008493,138.71942432591095
2146.6809556224202,1250.6663114709954,4820,45842,0.0010505859424198504,0.007533010472882829,2.459694032283908e-07,0.035150661300342285,0.00024631912987481516,0.06751426615683602,0.0013585069515742955,0.03065133878282314,0.3936868024942149,1.0173245560681125e-07,0.38967228322342046,1.142141445062487e-07,0.3678448903874758,0.017428572415809175,0.010013814393427958,0.024172661555588212,332.0776161538541
2127.619657924954,1437.9426710309926,5438,52468,0.014333587464095677,4.1871705795318804e-07,7.84155686980618e-05,0.13633933408318166,0.01426431797368872,7.202785599784573e-07,9.111496998598832e-05,0.13175964687481692,0.00036745272513798144,0.0822334635729453,0.0005010747951950658,0.03215078250430603,0.2095239689281128,0.01908449022573085,0.013456937397173735,0.02401446905849317,131.37442892847596
3823.148743002761,1221.4550407759962,4429,44801,0.0007062016864716816,0.06551105755536929,0.0008817165914979577,0.11617798613891511,0.014008727201902344,2.1608370904464557e-07,0.004462508995853945,0.10266413943877384,0.006128450650209688,0.017465433512561735,0.0017785362175543552,0.03269882619083341,0.5741168273910038,0.025739514821696723,0.009793403604393472,0.01165379966635894,470.057395359627
1661.6691505757,1201.1712873729994,4635,44875,0.0008347086281654657,1.0922011113353647e-05,1.2333713184920129e-07,0.040902921422627934,0.0009790029887767541,0.08142454036214425,0.007294313050103294,1.1958356623242418e-07,0.0032313813531525955,0.002724789217370255,0.0017127877868258906,0.02570063720058725,0.21650293152284064,0.015029644574030932,0.007839366668520236,0.02558060874344543,250.01339529421324
2247.924435132753,919.252378811012,3643,34138,1.0000156340295658e-07,0.21446112021554065,0.00027249395745357086,1.1897707313298159e-07,0.006630013448568936,3.311198564766531e-07,1.000107778385624e-07,0.1918792661353916,0.00046180556390649255,0.08051050231383193,0.0007724251403646872,0.02939096229965624,0.17722061312899887,0.014314225962009812,0.009132292448930332,0.02654373717329732,430.22028282929926
1707.0819442327254,1512.955085124995,5769,56596,1.0000535157336518e-07,0.24823360455002927,1.0002358846777745e-07,0.059961417615044275,0.001282351528615707,0.0913582083126015,0.007526922484841011,1.0596310989775908e-07,0.003115360864746909,0.002347158863988792,0.0014472727133976095,0.02692082480784113,0.1941824949165242,0.01504808995927329,0.0077678464912690325,0.025890554417468098,238.21093968732882
