error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21
2002.742368770298,733.8118309199999,4079,40832,5.571467909116249e-05,0.029930301066265052,15.44228852246759,0.007254747970251705,1.2098268193263594e-05,0.013894890059142849,0.0002563725299138798,1.1900226876427929e-07,1.002974222815202e-07,0.29036693429887966,1.0006779195904378e-07,0.17138619467527297,0.0009809869933153272,1.5333460378897758e-07,0.0001332284368287389,0.04463913021712928,0.11485610414477543,0.010321147714628522,0.007447577160321724,0.028841817248193524,465.15809481887425
1976.657163270183,1092.2623667389998,6141,60638,3.4863101935944204e-05,0.04750632876759643,0.00017171056321361845,3.140255311753331e-07,1.0163621712996988e-07,0.286796940257621,7.67921710462901e-06,0.15556046092555026,0.0054643114191143425,0.0004347685075571746,1.0004820805566978e-07,0.16698513743360063,0.0035732435404763384,1.8422949364996665e-07,0.00011795438260151033,0.04583742904341651,0.13454224346349777,0.010436787044692517,0.00919424742060574,0.026796897617676733,469.66214531445013
1550.4615124718628,1308.7929919070011,6840,66943,1.0000054594452747e-07,0.2702309810120117,0.0018048501399721122,0.020837615272760127,1.0203222475562238e-07,0.08496703245054853,0.00018884760263725652,1.0606074672908426e-07,0.0004323566768876274,0.08093285817783788,3.9422987247375793e-07,0.14320238720784592,0.00434823918294846,1.0087093302635216e-07,0.000176784177862098,0.04151383337495895,0.12632260670000478,0.012761569979017038,0.007067317828034315,0.03022569425328601,98.22225364395004
1361.1381056299058,843.0049316589939,4626,46749,0.0001295060540751193,0.087020310611959,5.941979581452619e-07,0.17667124593544525,352.7105648911918,0.016409218550326732,1.0106212034320769e-07,0.19073305868395793,0.0002390950702106652,0.0018825577914185951,0.0003750647678980543,0.10474221057811825,6.262133030410579,2.5444750169638453e-05,0.0036841186270385852,0.017601737737426584,0.08474682429175814,0.005355784871518434,0.004804680578308862,0.03264092233163267,81.97254403482657
1365.6443116504158,733.1408233910042,4057,41190,0.00011661003364454858,0.08880444355029513,0.004006794148983188,0.10008895946355399,0.0043569169892335655,0.19889155212900467,0.00020652669530382478,0.12744121114291143,0.00025066252806654245,4.969199814144838e-06,0.06894472418405613,0.07498614661578075,0.176066864419718,0.1440708317042958,0.00011045092574606499,0.04628496963389955,0.0834938933778481,0.006103398299677258,0.0048821104883169635,0.03257939210606883,80.95965505938398
12724.723105679384,418.6743721699968,2520,22754,2.1838376620024337e-06,0.18179928229816003,0.00019393728162508142,0.01988536517320258,0.002028864005295756,0.15306484794191919,0.003440666162544794,0.08093085695777723,0.0013779446877514342,0.21004068826131905,1.0443411742007857e-07,0.19047262916284755,0.0001017330153040659,0.0010962356049946751,6.410014866092774e-06,0.06214973354407538,0.13936826932582308,0.010501861514263258,0.017192244036778433,0.033375829928692924,34.1926491839715
2225.7551051491228,761.7232633590029,4155,44755,9.8199694582625e-05,0.027985914700592786,3.043435439614146e-05,0.0636876544332961,0.0005533900267133606,0.06246592398375094,1.002701779154145e-07,0.1918254406085951,0.00029764294266452145,0.07788598836329985,2.2231755303663744e-07,0.18521995879090108,3.4716395007862104e-05,0.13078147609448984,0.00012654789192817674,0.0456302514381203,0.1250486610105163,0.010207075194849756,0.008455339829055341,0.026941056832215003,415.7732845886365
1305.2523675456987,789.6998667400039,4365,43566,9.488173928656665e-05,0.07795302069727734,0.0032433689381778435,1.030775285218021e-06,1.5574709419288458e-06,0.03960496858978616,0.0010529436388706018,0.1146800975800381,354.97530021440826,0.013635804473819985,0.08742944903677585,0.06763543060096856,3.3329605799496354e-07,0.2536991516584924,0.00012033689097030831,0.04530925024456139,0.08186763245778135,0.006809509153778367,0.004719032659194556,0.0332293092873195,130.13453750949785
1388.449219215102,647.7474116760059,3572,35488,9.183837569564962e-05,0.0974374893400188,1.656883452323232e-05,0.14928319256380465,5.826822818739784e-07,0.19147523364649874,970.9796169286709,0.00014174223518504788,8.435046801112212e-07,0.05261432616075901,2.966255994492374e-07,0.1828071200482885,1.0727282537409248e-07,0.2847715650887905,0.00010538050193091772,0.04653459447090408,0.08244382556487183,0.006619856773372123,0.004783370566854055,0.0329589096424822,72.37920465581773
1307.89727654852,1417.321646592005,8090,77885,9.905863353237229e-05,0.07660055058033377,0.0034258290707651685,1.556630984984669e-06,0.0033994632842917734,0.09366675408683145,514.9585087515804,0.0021558183404877043,7.156816447430119e-07,0.18041973492961605,0.026696490849293198,0.08704262905424859,0.6006006119088715,0.08771791463325851,0.00012146033095526189,0.04525111475218647,0.0816139863151428,0.006720697544109472,0.00469937785517038,0.033244312588661014,131.2816261651823
9257.09566225258,557.9422551040043,3065,30247,0.00023408348756438324,0.08552173551870368,6.383481029976109e-07,0.14442398284475905,2.7120406308514694e-05,0.00013186558570214076,1.0001284857068153e-07,0.19180928026727323,998.040333056105,3.0425873214937798e-05,1.8880441960267103e-06,0.1642945105722638,1.0019525433321379e-07,0.11024302417334347,0.002645101253891318,0.01840765625356111,1.0461325469809809e-07,0.08459020730103782,0.00028129317214262666,0.054487587166354795,62.53969056689192
1275.5884580131988,1317.4164914700013,7198,73654,0.00011061248174611411,0.07306962802912978,0.005668735311052044,3.2561184154746765e-07,1.3642278099152414e-05,0.07868671486349692,1.0005727506034088e-07,0.13538149630184987,2.5910235030295736e-05,0.07095857988866663,0.0005535491583609198,0.03752556232752606,771.3680993701054,0.004324431021691731,430.6912388296846,0.002900683167105502,0.141344602053596,0.0022003111255768913,0.003289405225088614,0.036156529609225,326.0230219459127
1348.649785648428,1634.6897630050007,9175,88315,0.00012039473253767261,0.08996742974953444,0.012750683952567845,0.09254645844308436,6.050798917928493,0.07934957264700404,0.019843627680689136,0.07924757358278849,3.312805269567383e-05,0.01744552302069982,0.3744376889249673,0.05226353873017748,839.6832335237305,0.0028389730464061028,0.7656716428080866,8.228442547797998e-06,0.0872518753608105,0.0028273976109625073,0.0007417938050445344,0.031807236115744104,499.9990576188093
1298.906333639442,887.9585816880062,4885,50872,9.707736191519252e-05,0.07642401402494811,0.004598014615593856,2.30262598873536e-07,1.1263936114045159e-05,0.006854358431822057,1.0003615821123024e-07,0.13519035584311992,0.002781629937921662,0.00010259736589947258,14.46927664083697,0.03229658192074463,0.06401799862309483,0.09979082669857968,0.00012403759757333223,0.04509150830205638,0.08117372211655195,0.006615710630593069,0.004665234161038986,0.03327600110852505,135.92752241514543
1362.1149940064572,662.273125214997,3565,37948,0.00011735732193696832,0.09007066088698418,0.0008020770041039881,0.1168495115126216,4.953817141802478,0.04928963642702257,0.0005595508168984669,0.1199580042941035,10.499485343321671,0.04211805780064071,0.00038644046769348967,0.11778074168512474,9.185579378444598e-05,3.0106913965458437e-06,0.0005774216489291456,0.04815098027664589,0.0861104044442577,0.0029853221839133953,0.0007835800496952235,0.031390616399899984,492.51634157242063
1354.8438618294533,1701.3212150289983,10000,88361,0.00012114889728893429,0.0896952297199083,7.8148397441497e-06,0.1554321047738792,63.857115406952786,0.00023520792193919233,996.6470993754104,7.3751838070138654e-06,0.0014337165326829234,2.5251650792992253e-05,0.010739815936368939,0.05930188624930355,22.359063858988318,4.632625375865329e-06,0.486908216385559,0.0003842595679916084,0.09052967900038096,0.0026400627732573595,0.0007888768444874176,0.031466623539970345,499.99631396388173
13992.134435343636,418.3946291370012,2535,21590,1.0000115416229363e-07,0.1859200877086905,7.658916673713555,0.008847400606335981,9.508175615876186e-07,0.1514484861907347,1.8548459911673897e-06,0.16754015883433926,401.7105601516568,0.015191029584814806,6.872620660808908e-05,0.13744003394009244,0.0009067017963675516,2.2433920289883843e-05,0.001313128899985044,0.02464922619060537,0.0003820092776348372,0.05454688564344112,0.0005679029586103383,0.0495662472689339,474.77082168607143
1813.923334820021,792.5733379529993,4072,41403,0.00019855122892378316,0.07628626690406082,0.00016676408791238873,0.130052069844607,1.9806565394759157,0.10373689032163388,0.31690420595748425,0.018203305785117824,0.0004648323999944861,1.4248483994531145e-07,1.4563424791865262e-07,0.147685513961245,6.086575662811806,0.04839854073955748,0.0052346544953019184,0.021208668854843894,0.08738335630056684,8.976225522667434e-07,0.0022561079743255975,0.030624417690650104,190.8192754338344
1785.984884003842,529.6951185680009,2805,29265,0.00012545749740478692,0.08847234315173189,7.772961994167552e-05,0.13641371468755453,3.876836103840278e-05,0.16366344200824265,2.988868008752563e-05,0.14437834832272947,0.00012985251551174187,0.14271191774072403,5.7506910288677555e-06,0.158115202280931,8.416859289738807e-06,0.07535386007255351,0.0002973277934817911,0.04965882764268571,0.08281848668019721,0.0028384828835915856,0.0012493685330216896,0.03021562808263762,295.4015880734083
1284.940678127864,1304.3721144739975,7276,71774,9.266376638186767e-05,0.07997287504951132,0.06733215919917475,0.07243159854101801,1.0447551767775353e-07,0.08460281610849986,0.0018905830321703128,0.0027308592944890807,1.6712085500482042e-05,0.20846539449969131,3.10706420572344e-07,0.15382091010789556,0.00108760928039777,0.0004914984917701688,0.00014000499840496585,0.044003225253077385,0.0825393494989475,0.006840281401954167,0.004603113497448154,0.033466365857732265,132.85325365597456
662.5288100321663,795.430843479,4369,44093,0.00011679142698496259,0.08051423940919046,3.236640369653177,0.0432398744786197,2.4822078080431745e-07,0.3673492750574466,0.0001147788456703536,0.13316674688345634,3.996784493176832e-06,0.023862240629356372,0.007446965375348039,1.0779335136836716e-07,0.0030597868072636952,1.076083866249969e-07,0.00030130759776130937,0.04122061530419545,0.09276223046120499,0.007917864041689416,0.004153504557455099,0.030974422687018888,135.2994138046525
2501.4090502517547,757.9670525519978,4279,38738,1.0792674642106335e-07,0.29658450918959955,0.08024587780985652,0.07510625516197347,0.00011277480875416901,0.2622206604721696,0.11135282365825434,0.073460711626754,7.30778699510076e-06,0.013775908947537163,0.002898695764155837,1.7076700882412405e-07,0.0011642323465138882,1.6551772505439674e-07,0.00229475705817181,0.035140358534893675,0.13712834369005922,0.008965714110874445,0.0011192905017798696,0.030034993776628095,346.1423780599853
1313.856933532194,1492.1663009510012,8069,83417,0.00015693047633960673,0.074778051750724,0.006657859737019949,0.0566219430343681,6.1909030273987615e-06,0.1561637266062115,964.337115995674,0.00010721639826673953,6.920853584277608e-05,0.13452481487073797,0.30664947056234276,0.049463619890935985,597.905878995962,0.00035555187617092505,0.16461205790808772,1.0604901560598885e-06,0.08180570252178997,0.006828334768278582,0.00470430576471126,0.03322791974881613,95.52165286182051
1299.065291679595,1218.6693302439962,6772,69574,0.00012037705965711709,0.07545816951016651,0.005429400787481389,0.028645333668757576,3.231793146139262e-06,0.06802526542815322,1.001569240561588e-07,0.1339389504066669,0.0031276317318762086,2.7374890887627242e-05,76.1219880870212,0.015450371529601964,0.027481430989246304,0.175021581821639,0.00012654045158062423,0.04487920521021799,0.08106390058115626,0.006742815430352589,0.004638571717167847,0.03338315235949441,116.05823820028023
11506.884860675516,634.4919355230086,3600,34493,0.00012113101468841834,0.02133771596384685,2.8258862357421107e-07,0.03399429161607015,0.00014666217723113167,0.15074479693033735,0.05551805786905583,1.435170911679815e-07,0.025399473795391595,2.5102799021418044e-07,155.41837430355127,9.476656896119099e-07,34.467848249913885,5.798269995618053e-07,0.0028335743275822614,0.020165396052808,0.0001687284120229979,0.2595204339204303,0.00020769641857377465,0.05921128679174854,364.29466056040974
717.9488253514322,1317.6385403249878,7486,72384,0.00014909366536548975,0.07457364663122645,0.0045692027428832,0.04599118703650761,0.00013706824507790752,0.01145951865340319,0.00821520728553071,0.08742926173990732,0.0003082120785980973,0.128014737130218,0.010002604679489236,1.1211299300936639e-07,0.005754457761962881,1.2038496215388444e-07,0.0008447968151130517,0.04046556282899617,0.10654343738455199,0.00743401703655173,0.002090401168275114,0.02931678544192615,282.7383731536728
12091.038198752014,1094.3429963059898,5979,58784,0.0003221343273370291,0.007461059219074716,4.1007836784177635e-06,0.011708761344880365,1.0145281843469358e-07,0.08509325035617162,0.0001927790248634261,2.7909594644304926e-06,0.0004189441049808615,0.0728406357450898,0.010328139104483419,8.556999349236617e-05,1.0000237343392181e-07,0.2733817765323594,0.0034126382134239196,0.016479969159412428,1.0000316099221853e-07,0.32147946470369865,0.00030154524473730384,0.05467862550009311,159.1424546863734
13558.594121156759,270.5163660840044,1465,16330,1.2562276292181073e-07,0.196997265330592,9.643698401996734e-06,0.10204139167429857,7.111162795845745e-05,0.059516191621323246,6.027089241964205,0.01487249497460567,0.00225413379004206,0.08224440565069986,0.21839660969324207,0.054781646980051994,9.343823762693024e-07,0.13683610253851822,0.0012350925138468745,0.024731517923163433,1.404371870394551e-07,0.2349163495647533,0.0005160048095208626,0.050679642005659435,227.5742437115259
1348.3591934185438,913.0958696930029,4970,49562,0.0001040171230475801,0.0928381599591998,0.0005113014682595422,0.12071658321970515,1.5484712783513107e-07,0.3710425739471876,0.0013030023972503007,0.1109078326492556,1.0043787446552777e-07,0.2758343875664845,0.001573263146993172,0.11134856675471314,9.232481946030558e-05,1.2706993818966106e-06,0.0005763249406701729,0.048327750432162746,0.08623105227553265,0.003135469805956601,0.00075575225173956,0.031574343978165366,499.9994468352777
1265.9538623868539,1766.916506634996,10000,93890,0.00010263517492065723,0.0748639683842626,0.006676647944631553,3.450169897777758e-05,0.0006576846253248583,0.0002408349272903101,1.0001522137486717e-07,0.13696659907949454,2.030740868076989e-05,0.07342761211016333,0.13423560941148902,3.493635243935254e-07,825.1162218102439,0.00042845044974294577,0.8852847772206499,0.04542944107608009,0.0789501190283973,0.003019518618600183,0.0035362209829753934,0.035599809670794055,173.11675281015587
1360.9216962079029,1189.8014207579981,6368,58941,0.00015273803591207122,0.08286264432852503,6.798518827215674e-07,0.1758849737807463,3.4411358832395433,0.09452143437734675,1.0427432627486524,0.05690251619393412,0.0001845519109406382,1.0684361962205476e-05,8.083816790578963e-07,0.1744406241126125,1.5841935671359682,0.001188695560646013,0.0006616222222728276,0.03138222619096043,0.08479602939190023,0.0055095190956064525,0.004840095242638978,0.032679565624005244,79.21258244876554
1325.4001708504643,454.8493366679904,2477,25181,0.00010459953157127427,0.08591557757850611,1.8822785881856723,6.961510085767322e-07,3.2036063922318267,8.087321067657864e-07,0.027205363990246152,0.08503844486517805,2.828404196705861e-05,0.28967856159628236,2.469995980533643e-07,0.13977733257985814,2.504643892340679e-06,0.03164257695677697,0.00011472698831819425,0.04578035874284659,0.08134020158703469,0.0063867164777795865,0.004737099434708421,0.033111393841912445,98.56436178407691
1372.7981520882893,802.5919111389958,4417,43587,0.00012192432837881665,0.08770354275990555,0.0013424963065322214,0.11204958896899823,37.86710069968868,0.05378497561414004,59.79102118517769,0.0201768235139512,307.302382901953,0.019663495770939288,1.346758687058389e-05,0.1510245809430376,0.00027160948854169367,5.59009279005998e-06,0.00010590161076545586,0.04661694967079765,0.08360838074397098,0.006283226710680369,0.004938267379571617,0.032508596931650105,81.2921905859907
1364.0966813755458,1183.6820889679948,6249,63645,0.00011150628115937055,0.08982514981178834,0.04069331322204876,0.08390454008903403,2.533404722713937,0.020276019002680012,0.3556046231330318,0.06589930714685097,31.561876186589675,0.05005907136660374,0.3407363206366669,0.0374409331397468,0.00026706886629987583,9.529356777819558e-07,0.00010907497969271926,0.046380259950309616,0.08388352538150329,0.006195079678587407,0.00492846205665189,0.03250771866591949,81.33223981770703
1347.6170262354783,652.7863266099885,3473,34883,0.00011245505703081318,0.08968783789443387,3.183947512027093e-05,0.1438430414290164,3.0333923162154345e-06,0.10771401559908722,5.59754919326792e-07,0.17752508890341753,6.694775497145082e-06,0.16694283283550834,0.00026935156629739535,0.04176469874225674,421.22744094586426,0.0018892479362731132,612.741902171744,0.0028521110654557893,0.23367198736234857,0.0026396084811038073,0.003642205664449136,0.03504061739943859,287.9229055938234
770.2260795661134,958.8672672380053,5204,51872,0.00010227612641734016,0.09143387744448263,0.0014236671150491156,0.11217582314937474,4.8117005381877114e-05,0.27850821687879074,0.015787369026668753,0.09211179557216821,0.0008539424591463884,6.602027940290278e-06,0.010328168880998663,1.0236260608924824e-07,0.005752912285869837,1.728573705919356e-07,0.0007153362976966844,0.042064097163349065,0.11123112247542885,0.0069197237955865845,0.002229095185972316,0.02866227721194295,235.15605137786116
1368.6288907573737,510.2601143050124,2539,25657,0.00011032965818803194,0.09015175264386653,0.0015921280017238137,0.11123649878599876,0.02632593282490056,0.0664886232896233,8.83144933053242e-06,0.15452814935663156,0.006817258371105367,0.17075737604278296,0.0015261966541378757,0.11160118314445822,0.00025447009471766245,1.8751894877574702e-06,0.00010817181033564297,0.04641295790401333,0.08400015948704333,0.0062677282391738285,0.004952300603127746,0.03252108123813394,80.64384040991732
13181.47061950823,826.3899316519964,4422,45384,1.7428711626748238e-05,0.14818377964768487,0.00015791253682604094,2.688750579515615e-06,0.00012397536173330812,0.2644541179798176,1.5588079988750408e-07,0.18817768694984063,0.004083505602953619,0.024383878541440467,0.0001144643206701041,0.13318380685140183,0.0005829515649028988,0.07283199720533584,0.002423120819491861,0.025544277986878416,0.0006185024468090737,0.23826509056507106,0.00012038808291520878,0.05349508734082836,220.7895643035178
1935.0636907500425,888.3088183149957,4899,46150,8.475453886948828e-05,0.031192649737307194,148.8420981987726,0.01587124385251692,1.5170604383104445e-06,0.33843788213297965,0.0003181863529890885,1.8630387013450362e-07,1.1688587447085369e-07,0.28675101922966023,1.0008439096945386e-07,0.16896377103099453,0.0012383359429337653,1.5169339427232028e-07,0.00013169523824281025,0.04473857297120938,0.11671758096143958,0.010306179787678725,0.007469968476976517,0.028807419451513848,323.30867839630525
2398.6846349437387,474.0306329990126,2559,25947,0.00011621417425256859,0.027052279343084185,1.8902162522445935e-06,0.06366553869906323,321.30927653248887,0.018917201214865065,706.8866268019403,0.0021966918420736627,0.8131459939737989,0.11852472249244936,2.4360913321687628e-05,0.14602952509362507,8.239524284450701e-05,0.07340321186650488,0.0001098557020551857,0.04655998075192739,0.13519699530682264,0.012263309040214495,0.009330779635191628,0.026345296371661334,343.4791370045626
