error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11
2409.9297932726536,409.9453216299953,1202,12225,0.0005666257132172674,0.07457426582326537,0.00046166533857089104,0.03289306296532639,500.52831807295127,501.14942225564084,0.2546308858381823,0.021154603754646704,0.017046628840523114,0.022000474760030798,129.7251847790459
2409.929632657474,440.5345426299973,1305,13152,0.0005654022913417399,0.07457452041214399,0.0004616784832270245,0.03289298639785866,559.3399248354308,557.742787000763,0.25462458036088953,0.02115492433359569,0.017047494331214642,0.021999746203721183,129.72167141785044
50396.595811164465,245.67507693999505,751,7370,8.23854150545395e-06,0.11019511484180132,0.0006146912975740328,0.02429670136633547,891.160312739546,892.0115828618208,2.4279535205979937e-07,0.300828225478518,3.762170840463117e-05,0.14246365361797186,271.544014411508
2409.9293585244923,420.94159950100584,1262,12291,0.0005575541534078083,0.07455919796454966,0.0004616908075736131,0.03289277785483838,938.521634344854,909.8084051125529,0.25456178897339066,0.021153515742500337,0.01704256958182276,0.02200103049652231,129.73115373642452
2409.9299368366424,417.1545936890034,1199,12293,0.0004926241552467854,0.07457169131459115,0.00046165855161324205,0.03289348830785677,998.9960818837055,739.5537034442143,0.254625749666734,0.021155961550482025,0.017047890854846055,0.02199747609780575,129.7263381765301
2409.9292564585435,398.692573909997,1100,11938,0.0005575278162302316,0.07456966003629407,0.00046162285566996063,0.03289329652100506,460.2961566462731,446.2593251582468,0.2545818504238539,0.02115314008111179,0.017045755764572273,0.022000674719629527,129.71787381796102
2409.929731898304,487.8000273479993,1500,15553,0.000561084362969402,0.07456684186438761,0.0004616884142985188,0.03289257497438333,996.3124477184355,978.0844163753894,0.2545421128874214,0.02115492303627763,0.01704230389449158,0.022000047073018458,129.72179625284983
2409.9278217344654,419.9514679330023,1225,12511,0.0004419292775621992,0.0745689002541836,0.0004616640194059425,0.03289419677349889,84.66036341115509,47.52083382454107,0.254601618542411,0.021156564039294872,0.017044708582366647,0.021997229153385586,129.73652311823705
2409.92950834094,446.8982852389963,1336,14208,0.0005754574576958721,0.0745732312626753,0.00046160173170152425,0.03289396095164119,730.9140569019588,755.2426232131638,0.25452426564512387,0.02115321474796298,0.017041353525784213,0.022001984294303736,129.71979404599347
2409.8425283804418,471.2016078079978,1477,14863,0.0058362638621784835,0.07458463790097797,0.0004615953769487574,0.03289293118585709,5.819171299837291,114.11488168152563,0.2544917824606195,0.02115200194337268,0.017041732463640415,0.02200442051475394,129.70108097637822
2409.926270078383,641.9095287700038,2116,19253,0.001032146218427193,0.07457194459998781,0.00046164286053108715,0.03289345293463733,103.24323187985556,273.2508407790455,0.2545564095029414,0.021152266785025634,0.01704331534802104,0.022001165051714754,129.72490833826342
2409.9291008741725,396.06131570499565,1200,12071,0.0004123145121973168,0.07456293945468541,0.0004616873999740604,0.032892467189742265,180.4624600051735,82.40828051063069,0.254532621891939,0.021149728931406604,0.017041553691868792,0.022004369836171076,129.72617843952003
2409.9218741035056,329.3824472080014,1022,10759,0.0015272845124103755,0.07457581336608195,0.00046167076446918545,0.03289308955257545,51.354311060138635,225.8014436538522,0.2545570316282739,0.021154771312765188,0.017043438838645154,0.022001188483009776,129.72273725234442
100155.39107123102,438.86664829000074,1591,13724,1.743842233363301e-05,0.06484543408241614,1.0011634829147408e-07,0.12675153779611956,47.93527250091855,49.123298518957306,1.000145521439118e-07,0.30988197434108833,1.000548856282518e-07,0.04264651221840808,482.0524778245893
2409.92882478673,326.85008315400046,973,10656,0.0006868230125498363,0.07457574378848568,0.00046168506932720314,0.03289225332219929,213.92359987306608,305.2139190934236,0.2545286112211339,0.021153130456001312,0.017040887946198645,0.022001978960387362,129.72372059114488
2409.9288293495792,438.3056235480035,1288,13608,0.00030635390428745366,0.07457475508949048,0.00046168183699307286,0.032893261646566974,30.19155442641431,2.486379694800644,0.25461773286682593,0.02115370387460036,0.017046868583942807,0.022000011647754884,129.72760106082896
33599.301064372165,430.0259357199975,1389,13307,2.0320743797683918e-07,0.27830902894244636,0.0033073301820209077,0.028735797378934818,644.1901938735787,510.15422572613545,5.251195546512587e-06,0.3177451976940388,7.080893253209353e-05,0.054004179403563494,499.99960110577575
2409.92977380023,608.3882137819965,1987,18678,0.0004721234358660074,0.07457479300127093,0.0004616076070155769,0.03289402454261393,999.6764695570387,667.6558991880358,0.25461817686455673,0.02115582937252386,0.017048320186376,0.021998561403073158,129.7178943870169
2409.9287469251512,442.27486076900095,1342,14028,0.0008355790426299408,0.07457358721890366,0.0004616486010416527,0.032893482903941104,236.0348958410776,460.6364403145755,0.25456138429133507,0.02115511282490531,0.017043417018199197,0.02199943807584848,129.71975907963474
4124.951854092387,381.598282003004,1107,11225,0.0005330410475895413,0.07291227183415092,0.0014209437137173559,0.03423338462257893,502.9064892336652,502.62354677343063,0.6695627287803118,0.028108231850772228,0.012753264814622661,0.009533868012922896,441.68867188366426
2409.9298688811327,393.46876324400364,1182,11948,0.0005078417136415155,0.07456825956946807,0.0004616019278037634,0.03289352743786171,852.6026837051475,676.8437340986468,0.2544852882256827,0.021151278654248117,0.01704014228092951,0.022004029695841178,129.71105699887886
33599.29844600543,443.1709042029979,1459,13797,2.6719255079035563e-07,0.2783230008984182,0.0033124077907807814,0.02871813275366807,724.1348439762215,982.23779162062,5.2804227836224375e-06,0.31765425999370606,7.092351940316807e-05,0.05398325119954534,499.9998306162633
4095.4435129748695,448.97716065599525,1303,14237,0.0005260578601396682,0.07286030269396787,0.0016216170319532633,0.03403753439539239,620.068087771022,608.7086739108162,0.7408115096899728,0.028477416600655777,0.012454192459470884,0.009037829891226251,499.4407294205976
2409.9296004686353,542.9437021880003,1729,16774,0.0004505094633604632,0.07457662135676223,0.0004616617386200062,0.032892553016245225,339.0968244464527,200.6094053872342,0.25459928044299596,0.02115484891381326,0.0170462318178697,0.022000405288604082,129.71906300382972
33599.38805307701,566.5730055759996,1807,17423,1.1555344323252913e-07,0.2779519663831728,0.0033044898109120067,0.02874192572717651,188.64504421056654,0.7159770362773094,5.2560410852452804e-06,0.317731204563356,7.073301076793518e-05,0.054005727575586096,499.9995145986335
