error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17
2178.8349742042,286.1836967669951,2259,23018,1.0000138218090392e-07,0.28806399720947173,5.384335334456319e-06,0.15515718298094214,0.0006785847963173118,1.0723719129769701e-07,1.0082614964448544e-07,0.17160627229864783,2.1568282502772074,0.05855226173143013,0.00016203966187735295,0.042385715175296886,0.1189418243400677,0.012477127952699712,0.006421810292853644,0.030907757191015735,298.7288267328856
2689.525688580792,330.00827389799815,2507,25925,1.2971081404539602e-07,0.30283882738993323,4.3898569113882886e-06,0.06183461277305207,2.3631073471401266e-07,0.2874171776627241,1.1033071828195867e-07,0.05167543264628478,0.0005105015411537853,0.03300913988352187,0.00011694205948329177,0.045170648198107746,0.16282485637951888,0.017189503964850254,0.009335158416656275,0.027423303063709662,163.91721748740883
1036.878817745023,512.006009468998,4046,38471,1.0001055430155346e-07,0.2930736223842252,3.724206156540556,0.0257717120154726,4.079740546168348,0.0699845317426652,0.004192882227382987,1.2410046258207619e-07,0.0009272929584669277,1.0572100399058795e-07,0.00035166463181809097,0.038142225808315,0.12626397251118177,0.01428304654750074,0.005898802835286194,0.02981469158851632,266.59915891396906
1153.1723104535292,502.6202704699972,2702,25046,977.8143596179996,0.0002330616102121835,260.47109698217594,0.004243225115809807,1.0000434223126372e-07,0.29307300303277,0.0024576444830448014,0.0031612622267029673,0.0006023698681222123,1.0410886482804037e-07,0.0005254012281784375,0.03469664558520121,0.11916594654614912,0.014127502058549202,0.005371416244253162,0.030693744211386306,415.62974373587576
1130.2487578488842,459.41535165099776,3447,32819,5.13729151310006e-05,0.1795702933223439,19.473976897669957,0.032816892249730625,6.219755438707931e-07,0.3532935166695488,0.0025011345804953743,0.003123434629716013,0.0006147967949533811,1.0503942079488107e-07,0.0005769558263444245,0.033872065540447326,0.11826646903820127,0.013940207347229694,0.005178472799266343,0.03106103164120893,406.67026148372076
12255.243096370186,489.4666304249986,3954,36576,5.958354991064024e-05,0.07745435067858805,0.0005080203626538516,1.1419897278518917e-07,0.03127282897124773,0.005827342367423172,32.09481911661151,0.028658123538175685,1.0000168531979131e-07,0.38344062405215307,0.0023329637914156036,0.019122207671893036,1.1115236277711578e-07,0.3405620408493153,0.00027732881184453124,0.055494164624001564,305.10596802258135
2077.0943272511036,663.6865207270021,4987,51690,0.001540876952664082,0.018350125377057803,1.0000141157535905e-07,0.13475669870148704,2.6102998667130032e-05,0.2434084821981846,1.3368022500279967e-07,0.14807562619935907,0.004022224957172156,1.0651607298295922e-07,0.0002208573127131466,0.039532029008665495,0.12565523955018365,0.013478348068625853,0.006975005668120585,0.030421293493549176,150.5889518004537
1045.1706797061759,397.9855403340043,3018,30620,1.4869744851087853e-06,0.21649542406014632,1.3552748574145998e-07,0.11446832312094703,1.0581174719264374e-07,0.33487387221066944,0.0034600450318375757,0.0025779005622645415,0.0013331817824448514,1.0466277630928468e-07,0.00036646344533034034,0.038006691325597274,0.12751675245498809,0.014672159413137181,0.00580312345421192,0.029790712701670753,230.39956732376032
2810.9829990912276,568.9139537099982,4542,41099,0.1273196921022934,5.1266578883856195e-06,149.8311496391386,0.0019213144332600963,2.636025216941701,7.881626775628644e-06,22.88899461533342,0.027608157821165213,7.677400482816843,0.034270581274116085,8.605346705467718e-05,0.04768584386670163,0.17657155037986866,0.01812001106884723,0.010517042806933977,0.02641885594616385,158.31758452218196
12215.60796663977,357.14643399999477,2831,28097,1.740289683581917e-05,0.09661917578937107,0.0003234140036272471,7.70462730717092e-07,0.0009174042893066565,0.0666771393292615,0.006980353271914221,0.09893398759901778,1.0006900609089e-07,0.27563783204443804,0.002110504898536773,0.019960268721452314,8.502442744740145e-07,0.2897127669577311,0.00030320913275172696,0.0549610125111441,267.75718096198324
1152.4032052559455,502.3463346089993,3978,37729,1.0496134429384491e-07,0.2871975958585208,0.002451604196506193,0.0032130684116487883,0.0009326552122147444,1.0569471847206678e-07,6.488533594444963,1.2277502516070676e-07,12.46291024603164,1.0469580696319795e-07,0.001525107875766606,0.03478051553127426,0.11967333385163213,0.01413183387512236,0.005381435628671619,0.030675641152355843,409.96645517170987
106614.0981439959,184.68807549799385,1620,14667,1.122615680420688e-07,0.21438687730785916,6.806549049774337e-07,0.026681063850821397,6.667502835356477e-05,0.03278460585673978,1.0366470327475761e-06,0.17238184880398646,107.8057191517432,0.03710688088340685,8.392461251931968e-07,0.05323032773800527,0.0009756737555126662,4.973588146126458e-07,1.614058976265918e-05,0.0002840881380492394,96.78980688121901
13106.968662453586,372.7610567639931,2868,30837,0.00010935084238255006,0.062404484600119194,0.0007832140993310452,6.76971398839578e-07,1.0000850095111854e-07,0.2991416069705695,6.429133278588711e-07,0.17637252230788797,3.160075941854155e-06,0.19839067237152994,0.0017840555192177282,0.021325574794798657,1.9782413179730814e-06,0.2699562322170558,0.0003284727527659456,0.05462092754379124,187.42599362311375
1036.8236134875829,501.51589478099777,3990,38083,1.0000792385094692e-07,0.2929740226559036,17.8075993963262,0.033541972918470976,19.338895996186668,0.06312657789678851,0.004191271577733373,2.4941044314836187e-07,0.0009276119315170863,1.0507978335857673e-07,0.00035130993425270326,0.03815403078054946,0.12635221509968592,0.014285663191175023,0.005903705380675874,0.02980538258090717,266.62576450744115
1907.8830838499048,454.26437088999955,3581,35559,1.0001300610452128e-07,0.28350636965357245,0.001581877680142168,1.1147406037033149e-07,0.003911172878277195,0.03490501152085934,2.424134227901298e-06,0.16415441343850287,0.0017549666839954182,9.55633838799945e-06,0.00015281652115000096,0.04264908299916127,0.10346464203962696,0.012571545745847266,0.005023796512433259,0.03324471452374239,176.09956298245254
1136.2941929906253,395.7772560500016,2862,28769,0.0014332907136136773,0.2100438845424196,92.43660213133998,0.019817119194949537,5.028627171299418e-07,0.2980591025265576,0.0024958159777204517,0.0032066471181513103,0.0006209535273039559,1.0374660308687288e-07,0.0005967144175131339,0.03356768236793675,0.11880461745005566,0.013894354998436456,0.005168358408623356,0.0311003183545272,404.3162780692789
5917.74010381268,340.51411879400257,2694,27178,0.007357535357284317,4.4581465236757093e-07,28.257384400135575,0.027411135937511946,8.34114058045197e-06,0.28504673883581694,0.0006849796830177177,0.11762775904867039,0.007859192695248127,0.1920980226479115,4.088029844605756e-05,0.0542496892294416,0.30057391316479015,0.023410639183111582,0.020828213204779917,0.01980514171778516,337.7665427508673
2012.0613623147253,675.0625422760058,5345,51960,0.0024768057894923273,0.010905875425175359,0.00022740780586303773,0.1274680422982346,0.02022235437780998,0.1799216654835884,1.6485041047750883e-06,0.16829420844314757,0.0027426438040618886,2.322958414298687e-06,0.00013083674220316878,0.043958428993699825,0.1132099809719594,0.01301743003061606,0.0058414472544574235,0.031916249608589936,159.80494642068808
12210.593945356783,395.95600952800305,3037,27845,0.0022219206736774845,3.0063793145402653e-07,2.0024851928672486e-06,0.1668949656482403,1.0003666135244559e-07,0.3127490773590423,3.926626176781568,0.04615437458561845,0.01315946607652803,0.03603648690008596,0.0021372306208802447,0.019755132429937254,1.0003419262668221e-07,0.3432256090988797,0.0002960624556269992,0.055487906902391845,187.20619672442967
1972.6749847230774,546.2950193870056,4258,42280,0.00785394406131837,0.01916449080026381,0.00035957102950920106,0.12364819015559343,0.0018881594372906465,0.001322177868741468,4.772982233714213e-07,0.1788571829786051,0.008205505710264242,1.0541157200813984e-07,0.000167354515506976,0.04191405348255901,0.11114570737068186,0.012490263232841026,0.005498547148505354,0.032404963602492565,166.46711642677886
2001.8026585054617,461.2452276480035,3541,34660,9.807563630448074e-05,0.1317345630907485,0.0013522923534455035,0.056827140195961745,0.0019526131704452956,2.2774175640625115e-07,1.1384892366155591e-07,0.19077738731041616,0.03159229702895171,3.5671687713370106e-07,0.00014288329406809852,0.04331786010249219,0.1305161829177521,0.013277169844388214,0.007180420828356669,0.03000313795070376,161.3650356421003
12299.843884485452,343.86808124399977,2681,26126,0.0007131294505286749,2.3857769198509206e-07,1.1147190146024935e-06,0.17178605995506993,1.0604923640054966e-07,0.3023143890993876,3.2553089408551825,0.047728258301705385,0.002691144502725047,0.07159368119042853,0.0020008710352702437,0.020575411847124823,1.7752234021524244e-07,0.329229239425917,0.00031472301806780207,0.054593185568543735,440.82708511971504
14555.685376314845,202.93979190199752,1572,17460,4.331881029137568e-05,0.10430213097734103,1.0125807286369516e-07,0.1917765503165993,0.00019258661736732283,0.06585383203620951,9.076445101979669e-05,4.941842006542405e-06,1.3704060284576996e-05,0.1280537046512653,0.0013588530735933484,0.023764000184930786,0.0011416463652019634,0.12904060575616866,0.0003458779212958139,0.05427104305555744,264.36057805693736
1178.7068057245663,303.7291495929967,2393,22522,1.7178200302253274e-06,0.2197100794143828,2.5978406512529967e-07,0.18392613418022521,0.8630192045964569,0.1175842390154309,0.004131862017259356,1.2441517034403628e-07,0.0004870723788929373,1.0086639851075248e-07,0.0006735007918344308,0.03247206683892694,0.10899162953871756,0.013579764828235478,0.004668325705891516,0.032064556851732165,415.7692649948449
13793.113660834866,251.7672631769965,1998,18903,2.6197735787482913e-05,0.2000063911431282,0.0010964179025603872,0.10537281047442573,0.014363326747007401,3.2736664560919945e-06,32.99182446903008,0.028424132897385747,1.0000586491898158e-07,0.3837612967702696,0.0022133248666869536,0.0196112266444843,3.2986948538005946e-07,0.31372933224302196,0.000276920789980611,0.05536028363088572,273.4693632954376
12090.597680681609,583.3060428220051,4160,37364,3.826763861007416e-05,0.07322646800291123,0.000647553564657788,9.057988824571984e-07,1.0000145765362688e-07,0.32742977533415385,5.361877548532395,0.043554911888083414,0.010063409852084487,0.03073271574526968,0.00215569792113809,0.020017152317359538,2.515198766566847e-07,0.32205763596699216,0.00024870207809353647,0.0563840350519649,499.97116353538775
930.6224250107564,671.5563551009982,5243,51281,1.0000300719429988e-07,0.29539614233405037,0.008904350268771712,0.060290150955264285,0.022089095429733044,1.3462228779201462e-07,0.005482257689944442,1.0926044672726195e-07,0.0017544539200151407,1.1744217916181588e-07,0.0003940817533384912,0.03785774961574127,0.1261195880040182,0.014196873961966032,0.005506311012996909,0.029809906710973118,226.40935154184643
2174.437184794385,476.9976294950029,3800,36304,0.0045079243966389725,0.03706520621151187,1.5334188073213463e-07,0.1883184440551464,0.0003550439468051894,1.0685815533947974e-07,1.0088584960967337e-06,0.17261979365862262,8.15581779767752,0.08014334105202821,0.0002319308172999932,0.03926720916871615,0.10752829080314755,0.012186293141424748,0.0051178564553915635,0.03299952339107322,469.226347660988
1192.7947007897726,358.3743329620047,2764,27356,0.07382546671956208,0.15855138673729544,6.508883884906373e-07,0.1762704945296744,0.002596666974957208,0.010634819668938662,0.005620574707334283,1.2639837733714384e-07,0.0015951885294748572,1.2146470582051674e-07,0.000513389520571037,0.035514545409615524,0.11661714685929286,0.014240078280786243,0.004908105035390046,0.030993670103969695,373.8896495264273
12218.640428665905,407.00541118399997,3144,29356,0.002254184224060877,4.847053953959727e-07,1.1303963701535018e-06,0.17166775720176738,1.0002274415104424e-07,0.31163435997623695,4.313461347872197,0.045381797946441704,0.023666388225753583,0.0251568123620051,0.002166340470019737,0.019612568232032772,1.0439553299124467e-07,0.34217879581289923,0.000296225582629923,0.055513165918482474,186.9131858645288
17204.598986489313,191.7682117249933,1515,15704,1.1305759664821834e-07,0.19688048754719514,0.00013596802836292365,0.11884373468616008,0.24070188932124237,0.04311215847079766,2.8092611640160337e-07,0.183267208312144,1.741550017682703e-06,0.2750694981956103,0.0010887256767867313,0.02563764637655423,2.401182037740147e-05,0.2080322135390521,0.00046926470505469025,0.05210726646890209,493.7069744420114
1971.9074982185216,614.8146535639971,4810,44276,0.00814524942377201,0.01697353749410217,0.0003043762552134973,0.1250382050024139,0.0018146669149375564,0.0035573940703332104,4.4050402297323666e-07,0.17952503328321023,0.008402723458117272,1.0014731178509368e-07,0.00016197521060670416,0.04219543235993451,0.11247268572529613,0.012616717904883295,0.005620409021929863,0.03220918363342611,163.48114180630043
2054.7837431197145,490.5922894480027,3698,35557,1.8921865846890424,0.03799365366610178,999.2734584477128,4.669649168437831e-06,0.05168450829190593,0.09135203028608704,0.0007634877602534551,0.04726100132383483,0.0014648414691091373,1.0287731790842474e-07,0.00013940844726688064,0.04350106012348891,0.12911900227926995,0.013467514423918126,0.007353653817590551,0.02989296050597828,177.82444244297983
6764.86977165128,352.4005676730012,2317,21551,2.411694555601306e-05,0.29233871905423686,170.66765978512584,0.01361003784349649,29.39889718084406,0.05855870211681694,6.630958616338632e-05,0.07782407800866126,8.200941925362999e-07,0.1554775213971892,9.591765386000887e-06,0.06656095103674872,0.23218533812927677,0.025875036400167792,0.018859854000550208,0.020471193634457808,427.3549515642508
2049.4367748370605,642.8486999930028,4164,39505,866.8732318241814,0.00045846925268087604,1.1388892428532622e-07,0.1261184675236926,0.002128127333427869,0.03721504088331612,0.0005525871885895541,0.05060050246274841,0.0019020703630098434,5.368085617513694e-06,0.00021753272224483657,0.039797170241080225,0.12213071568794885,0.01298959345875078,0.006434136116379404,0.031029415778527164,163.74233739870564
13805.907454337643,285.04233041999396,2253,20565,0.009687344400981457,0.06227623515718268,1.0608528243687223e-07,0.17318339973293542,0.007754439177508353,3.793275441455892e-06,34.132692662610026,0.028137832741566202,1.0001894819158766e-07,0.38374553993454247,0.002204581080088545,0.019723101353948894,3.7287273777153595e-07,0.3104420908151333,0.0002737675671594799,0.05535496636491127,466.50381446519634
1002.3173832249853,584.6443815310049,4516,42575,1.0000797127863073e-07,0.2925608651299197,7.140196963221958e-07,0.15840002275245668,0.009635700364996334,0.025692896349651724,0.005205580071928183,1.4493835759436013e-07,0.0015165054021310986,1.1606538660844277e-07,0.0005040170604736039,0.035620232569647206,0.12221908730961165,0.014102011744086406,0.0053351296571463045,0.03023429905605956,233.50518033556068
12997.844542526745,514.8308241930063,3268,31280,9.459946507410743e-06,0.15122467510831625,1.0148523255007926e-07,0.042527538533785034,1.0000903959381426e-07,0.3834596016183598,25.29908919326139,0.03063749528859931,0.00718011718449756,1.131394299866711e-06,0.002313663541428574,0.019420602388319247,1.0013852695424972e-07,0.344777573978091,0.00025123158843280723,0.05599031245118678,469.224457959075
2241.412753272083,426.1005761270062,3324,32653,0.0008741809528747422,0.005703494619024459,1.2059041034844154e-05,0.15194124338811443,0.004733836463529652,1.1773501014405535e-07,4.708342628439854e-06,0.15978199777536575,8.591128587397632,0.07928086700130123,0.00021389592011154465,0.0400160275005221,0.10641651803068285,0.012632615744938971,0.004953733930467935,0.03327933713653273,236.80333751050617
1090.488147456409,403.89707520999946,3112,30682,1.0000092911020738e-07,0.278338259130228,0.0002448523031206105,0.031724630765603445,0.000927232028126929,0.11507248017472879,0.003068641024463635,0.001134799036504597,0.0004647995206576092,1.0205168380992447e-07,0.000395210175019939,0.03706098060464346,0.10973857246415769,0.013918888016793002,0.00480200864678726,0.031754635608255866,477.66518067466905
