error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9
1318.7676349961919,236.2079891450121,1074,10223,0.00023118054777829122,0.06941113972085149,3.42348818373518e-05,0.05463730432360542,0.08758346258305592,0.008836171791088216,0.005182435630906281,0.03160488482341968,151.51290731815078
1318.7676142178127,205.84475874700001,1107,9760,0.00023092397088190011,0.06943852395680365,3.423254816829311e-05,0.05463913749125444,0.08759675157152512,0.008839486597778029,0.005182716860961586,0.03160227060740821,151.53257687714262
3925.7470256706465,259.18165948300157,1297,11341,7.333213220096667e-07,0.16376952660102043,9.329409834100262e-06,0.06658582916228148,0.09869022311515067,0.014426441151286976,0.006989058792119007,0.027255175065157244,418.92536702862617
1318.767640440305,254.61453097499907,1241,11671,0.0002309569739238175,0.06943549292957822,3.4250456592910384e-05,0.054634356529631216,0.08758028949755178,0.008838056863661113,0.005182159670915141,0.031603023634553425,151.53022726062835
1318.767715098359,197.33012818798306,995,9696,0.00023099515118027932,0.06943202205712846,3.424321121510285e-05,0.054635787709603235,0.0875807361872918,0.008838452163010832,0.00518252097297049,0.031603959348133516,151.51722445376532
1318.7677732165755,258.71953663398745,1221,11938,0.00023112014203467772,0.0694188336917711,3.4254826704998804e-05,0.05463319573141884,0.08757218524659797,0.008836386901965044,0.005181236236916679,0.031603593573635125,151.53524336224766
1318.767719988266,312.0828399549937,1556,14934,0.00023118974063612749,0.0694132890142509,3.424788635208679e-05,0.05463499079371619,0.08758178377150554,0.008836641153298054,0.0051813475794051855,0.03160362567746684,151.53520712139382
1318.7676180312744,239.41853118597646,1087,10705,0.00023101772608702178,0.06943083379190747,3.4246789880400504e-05,0.05463496961775373,0.08757573138195429,0.008836049476130682,0.005181925964003155,0.03160459055408155,151.51910934733144
1318.7677482848828,416.6309951110161,1707,16685,0.00023108138878709503,0.06942082187719376,3.4241889459660764e-05,0.05463650072500806,0.08761093261933976,0.008840161153699493,0.005183808154041566,0.0315995309035899,151.53201599223593
1318.767567421599,288.057863043,1491,13407,0.0002310043366921943,0.06943147852509754,3.424567937550955e-05,0.05463547416506541,0.08758987087163905,0.008839221370022228,0.005182560941655893,0.03160167762339615,151.52977540731052
3629.6126518476303,215.56353550199998,1035,9930,1.3264608675094892e-06,0.15845321979398808,9.152455905115653e-06,0.06700409500852669,0.09931834094075193,0.013973249279156332,0.006535191774133801,0.027050282311971333,334.7015779338239
3935.970061184181,263.550549929,1223,11908,7.150199390273614e-07,0.1640243339472103,9.416324551888229e-06,0.06650164664040555,0.0983650644711394,0.014462801186498966,0.006988755243521487,0.02726621452502735,422.87058209794816
1318.7676010880607,277.80012124200005,1355,12810,0.0002311717591573085,0.06941347745040244,3.424597180773815e-05,0.054635584485391075,0.08758228561042228,0.008837496502333734,0.005181447109973648,0.03160331596808465,151.5342719279016
1318.7676583363746,258.6201930980001,1205,11607,0.0002310293300954534,0.06942761105294946,3.423756979744414e-05,0.0546369998332739,0.08758311287313579,0.008835182005831586,0.005182412834024472,0.031605716450759234,151.5177684328139
1318.7675923295305,295.38612169099997,1452,14068,0.00023106992924054847,0.06942272697965203,3.425226250468656e-05,0.05463373043446009,0.08759313276293584,0.008841475810640865,0.005183216109888246,0.03160159997660456,151.52196732310034
1318.7677108416515,271.9193672460001,1311,12312,0.0002313079637938461,0.06939587883235036,3.426058290716852e-05,0.05463138682093673,0.08758482201956601,0.008838904553866381,0.005182881796818811,0.03160234866036298,151.51812607168623
1318.7677400194277,318.2886422930003,1583,13585,0.00023106704723339534,0.06942331593889461,3.4243658646911375e-05,0.054635754370809864,0.0876046532744113,0.00884033762018041,0.005183108228407927,0.031601985689965334,151.52420887021
1318.7675651343804,285.17501681800013,1394,13741,0.0002310966115775525,0.06942213304026491,3.425039002135227e-05,0.05463420016230823,0.08759033935949274,0.008838261729026731,0.005182702034992886,0.03160226052932786,151.5227160391224
16771.76146454748,180.5574717280001,915,8314,1.0000889315482849e-07,0.3023739738961711,0.0018546020666243806,0.019697572198811318,8.26115317133039e-05,0.21930009273053605,0.00028356518473447186,0.05715508798359406,106.6022917315177
16771.754155718463,260.4212380920003,1299,11154,1.0000584927642172e-07,0.302348210752615,0.0018548130801113447,0.01969253786652016,8.233555755132071e-05,0.21943872755010127,0.0002834276573437007,0.057170845927872825,106.56923855511111
4068.033723440759,388.6185841280003,1952,18651,5.628158647473345e-07,0.1654071725500073,9.010728716092053e-06,0.06682566047670768,0.09876708912236454,0.014666682323978256,0.007161289648505957,0.02723841600083137,483.56031547007916
1318.7676318400856,385.70728892499983,1888,16049,0.00023115396544726486,0.069414505125752,3.4240022067080745e-05,0.05463696329614626,0.08761537665003742,0.00884036855220935,0.005183856016677289,0.031600320696862,151.52813448652697
1318.7676104198515,467.5602675940004,1763,16972,0.00023093069928654204,0.06944158384582164,3.4229594802554636e-05,0.0546393318880552,0.0875912648272738,0.00883558003293091,0.005182558264420313,0.0316038618043731,151.52451421263703
16771.758025888892,295.7456138970001,1293,11465,1.0000341893373759e-07,0.3022943527846145,0.0018549573154035578,0.019688862988453456,8.225181302255546e-05,0.21939103831112228,0.00028345960346543513,0.057176229729874344,106.52537664930516
1318.767564148676,313.2295203249996,1654,13675,0.00023114350767435417,0.06941432527578943,3.424124287042714e-05,0.054636736970655776,0.08757835360173387,0.008836608628592185,0.00518195536805329,0.031604532911804636,151.52664853770239
1318.7676247922989,291.62433576700005,1527,13379,0.00023119341706952722,0.06941044218562047,3.425527689547574e-05,0.05463308446479468,0.08757598220367761,0.008837135735643997,0.005182395175884747,0.03160410393630443,151.51832011869638
1318.7676118082602,253.5156941770001,1164,11409,0.00023124518379489287,0.06940336346818633,3.423764551983584e-05,0.054637471347798984,0.08758788556715577,0.008837290301830886,0.0051822562059166966,0.03160338919619775,151.52935391233964
16771.75684964803,189.2100611629994,1018,8814,1.0000919325559045e-07,0.3023216250293667,0.0018559934998109995,0.019684560086369367,8.336644370270873e-05,0.2190425083871525,0.00028358580112637573,0.057164195810301015,106.56516891252193
1318.7675540170258,239.44241100399995,1125,10285,0.0002309866966311185,0.06943259157616853,3.424065501043928e-05,0.054636960733783164,0.0875776578525227,0.008838852251876661,0.005181572064820162,0.0316029770207824,151.5340846444854
1318.7674976641208,344.2393828510003,1646,15499,0.0002311190136792686,0.06941918224673262,3.424510570346074e-05,0.05463537650852762,0.08757900743272758,0.00883649069792395,0.005181739961070878,0.03160551916001366,151.52066672584783
60700.242302399725,478.22190281499934,2004,15150,717.0538347665668,0.005542907297949358,1.000005370983696e-07,0.19188081558964895,141.23395849774133,0.024413332593826147,4.823189283662418,0.0001987252968233227,83.06640686240753
1318.7675771633187,177.02053909999995,858,8286,0.00023119773023332242,0.06940866503876095,3.4231806874086376e-05,0.05463931427459444,0.08759693135295575,0.00883950834348904,0.005182840233862605,0.0316013940683851,151.52998997263313
1318.767604967719,317.7244158180001,1498,13038,0.0002312392155484329,0.0694058443554376,3.4249121795560084e-05,0.054634299308949315,0.08758330389089984,0.008838042165557903,0.0051818427068637,0.031602050820014514,151.5295095214696
1318.767598470978,327.3280536100001,1675,14810,0.0002310162278504652,0.06942857264171874,3.4249419098459736e-05,0.05463420643712213,0.0876043547963414,0.00884219166848349,0.005183833842285872,0.03160052747411133,151.52374856388204
1318.7675811536851,249.44964324299963,1160,10968,0.0002312061936001183,0.06940829794012264,3.4247623394197116e-05,0.05463511228260621,0.08757470871665274,0.008835182651278794,0.0051809735300656695,0.03160430464113834,151.54100364746535
2514.102303159816,180.17043122800078,883,8374,0.00023249232874561916,0.020410072671746497,3.3289833201440635e-05,0.055522280361435125,0.11341102183266819,0.011365121007385856,0.0069846264281875695,0.027619183424277407,403.8217215949473
1318.7676357125986,326.0845840060001,1321,11855,0.00023086912569011015,0.06944954423050709,3.4249709348863214e-05,0.054634105202661376,0.08757973618977954,0.008837978100852543,0.005182034247417487,0.03160466175595391,151.51442355973217
4018.143106440829,222.9438750140016,1047,10060,6.156989294528177e-07,0.16496735044152036,9.214418955586564e-06,0.06665371039978352,0.09855119357347528,0.014581229418523666,0.007094487845540453,0.027250136242746626,458.32431375136633
1318.767583468537,183.00210437500027,883,8423,0.00023126298233370143,0.06940209869622832,3.424325634312873e-05,0.054636034178082306,0.08760242210695851,0.008838302139000593,0.005183069532631693,0.031601514041550774,151.53169277496082
