error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15
3638.157747421089,777.923626312986,2447,26611,0.002089243495064532,0.03453484722811751,0.0009543748616256501,0.11551263275838966,0.002500201805284773,0.04596870299505462,0.0016626024326425821,0.03311256881248088,0.5338976723049578,0.025857300359925617,0.00945978713952806,0.011875122210755581,395.3071849898305,429.0227864171818,463.6299842297264
2334.5784346019072,900.1295736989996,2989,29511,7.640539412709821,0.08060916344662095,11.1175846461429,0.01490779419504592,0.002149104332729998,0.044896939420870516,0.0005025910464781312,0.03214763892096227,0.2483580144116959,0.019918437896407543,0.01628399294026216,0.02233339246713279,49.345106833586875,75.90259795285135,133.3416494904684
2054.7375705522595,688.831412665997,2386,24543,0.0015011840763938242,0.09332562334227548,0.02153948576427592,1.2126228126663036e-07,0.009646925044614152,0.00039839448744770806,0.0009454708803791977,0.030240582909985936,0.23464546856910032,0.019423154631796783,0.012443836445306288,0.02223986601003324,238.60050695345137,259.0347262435599,163.59568125163526
16016.528985274601,658.4798944250069,2316,23110,0.0002592862066789723,0.05283762969635602,3.5925829500756094e-05,0.14284823877313735,0.0013127880844983465,1.0077466993916142e-07,0.00598707075548223,0.012514034719131283,0.01142471829124958,0.05158458970623875,0.0001086092537467463,0.057584595751955105,387.31466159329966,379.80225117608705,499.9998710043254
2074.4819695713604,658.9186483020021,2253,22291,0.004170706692048471,0.018908486981833655,0.0010683718856429162,0.11457765830974187,0.0014863374517594579,0.05936086574681166,0.0005090552053895029,0.0320193209559047,0.20276572989671937,0.018357556297911456,0.013309007867608084,0.024093930883439012,265.8677935209093,262.7264620586175,132.4551359592628
2074.518312772421,655.4153258440056,2149,21784,0.004163586090388305,0.01896001269222608,0.001114434716176683,0.11422379624314698,0.001435820618296448,0.05933499934177865,0.0005091061711153533,0.03201835721557427,0.20283846580263895,0.018361393676438742,0.013313828937500358,0.024091648068097698,132.2509066638236,121.49672039981377,132.4543170851253
2074.6024936429258,734.3578779039963,2311,24985,0.004162740047208497,0.01896972733471424,0.0012204263658967354,0.11346836500413235,0.001342692716187939,0.059337224642864145,0.0005091953272791478,0.032016668867260775,0.20284501968878835,0.018362733422765825,0.01331429690627362,0.024088891831626814,479.8465979164252,381.2229152705651,132.45968953304467
2074.0354476534967,725.6986899750045,2301,25054,0.004219014840880451,0.018650589540392292,0.0006219197943513868,0.11908692833571745,0.0035059452102284144,0.05950589064625705,0.0005088022196282359,0.0320226557337987,0.20281820920620533,0.01835997172003013,0.013313938153246337,0.02409349402751331,19.895874833354494,74.04072867468382,132.4407172398487
2032.3603382666622,958.1210552170087,3036,33761,0.0012076416593826407,0.013066199448281546,1.0003112753576298e-07,0.04264763774934463,2.8376622315911826,0.09387587339074353,0.0007213853018942438,0.02956893364613118,0.20635708646920592,0.015734326457274496,0.010825843769417977,0.02555651608347741,0.0048860935566602025,32.01101753030888,166.04869464081654
2494.08726816411,726.1899453749938,2533,22577,898.2112631695936,0.0013039894059131722,1.0262587871801946e-07,0.12876127074586746,0.0005410483549806168,0.07176548862381893,0.0005036230784116908,0.03214828478814609,0.28162617465327566,0.021309896884511334,0.018835303273490055,0.02103008943474879,30.68438224062866,13.583148483218844,131.4780849917088
2054.744498541598,741.4371117909905,2633,24472,0.0015008744434018989,0.09333934356179811,0.018532165221860335,1.0852204579372882e-07,0.011735544342083844,0.00038558631879210577,0.0009457987395232949,0.03024628389635633,0.23475104976354605,0.019427537041647534,0.012442792983137559,0.022231424042285376,132.54587569948646,203.48660153402136,163.6835227377931
2054.717661024144,876.0452374989982,2892,29787,0.0014933334463947427,0.093107972027104,0.022547815938902892,1.0270469014705064e-07,0.009165424597468944,0.0005171854976416579,0.0009453565496065418,0.03021255020501589,0.23475112682534888,0.019438247471520308,0.012472535263587192,0.022234596774342318,469.4263630808865,459.37440489954474,163.30810428840343
2334.5829979212667,652.2186056450009,2132,21365,4.613984867361722,0.06593732621085828,7.3032183516134985,0.029568907582792733,0.0019102917346826623,0.044902622840197616,0.0005026044023493364,0.03214749259704645,0.24835591442268967,0.01991725350617462,0.016283316552836092,0.022333843589760715,302.3749768897438,379.97545897045177,133.34599051387474
2074.369087012178,654.2358139300195,2191,22124,0.004181547226355,0.018862581543914042,0.0009323413714253414,0.11571246605886057,0.001683030855897727,0.05940563455348352,0.0005090982315213021,0.03201910896637123,0.20284992509566027,0.01836173007230293,0.013313117941828732,0.024090242963173435,457.28947973167664,574.3146310980077,132.4689941057335
3638.7465928088654,688.5073215650045,2211,23949,0.0021286725710796574,0.03412655350450342,0.0010013462882357297,0.11511749537707106,0.002401332063979664,0.04624335771605711,0.001650095250404563,0.03312331943401911,0.5301605470716078,0.02583322647676837,0.009461697816017392,0.011909554725013186,125.36390606451269,128.88414893353288,460.453880087506
2148.721147668745,676.5177312149899,2236,24873,0.0012868724054771019,0.018602757868824864,1.0001797763065058e-07,0.11888944194625656,0.0005050486849690717,0.06540238847158594,0.0006278922167122061,0.030532435948230515,0.21325982973830368,0.017425151816237352,0.012617218333782194,0.024309513749141906,428.9546562694458,50.34829103572701,148.52980750152554
2054.7221375608287,507.710941080004,1743,17142,0.0014981940656525724,0.09322141202847832,0.020587669227976845,1.7197737040066384e-07,0.010138301248824248,0.0004543919589247554,0.000945330416009337,0.030230200717124074,0.2349068326574546,0.019435139126179612,0.012466061864988942,0.022228782363522766,406.5796366525775,484.0649677541202,163.49980640435342
