error,time,iterations,evaluations,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17
1004.8338751871883,665.4104337890003,3762,37476,1.0006712087070293e-07,0.3557561574941612,385.8094858083575,0.004533450098184294,0.006790996371816991,0.19832344113320455,0.0024505825443290373,0.003737362095605328,0.0005137374553942099,2.8202416511757956e-07,0.0006194984512644636,0.0331571258621831,0.11617324393680332,0.01393998799376727,0.00506349158994389,0.03138662925389831,479.2655520362529
9779.382782394885,429.1251925700003,2489,24494,0.0008382273306149098,1.1241335844870163e-07,4.114396663738987e-07,0.18009404876339274,8.884618342225667e-07,0.2863339996452671,4.823184074508521e-07,0.11251103256301763,1.0000234881067032e-07,0.26520407699818876,0.0015794767824319456,0.022533456810844132,3.7450959882589996e-07,0.31048888504563205,0.00042480174432620445,0.05249354891354343,275.5872346551116
1870.598935144648,660.623826602,4178,37535,0.0003730218170726084,0.002181078594499296,1.7519734701889404e-05,0.14879962773539912,0.005207601297794713,1.1283717479522991e-07,4.691662967881846e-06,0.1598070165163023,6.184257747739142,0.0847567336147119,0.00020305031876331368,0.04038302347706656,0.10307273561816757,0.012667450831655946,0.0047252969562804,0.03383898368918739,479.61796326041303
963.7259498155639,512.9661003230003,3036,29471,1.9999290557636745e-06,0.22294244695973373,0.0028786044331084444,0.004331240379890392,0.0011938659856106165,1.0104441970180634e-07,0.0021024841409051647,0.03632531473764438,96.17704553529919,1.0946949330710766e-07,25.55332499296546,1.0268217704524612e-07,0.1704425891270673,0.014897507275663358,0.006337730471136723,0.029098286108331345,313.52925021224496
911.1860620364212,812.8652622210002,4827,49168,1.0000685326817319e-07,0.29054605107046116,1.0231969047363089e-07,0.044144409776816565,0.0002664056807956747,0.1115031992723162,0.0035819302043887296,0.002783777507735789,0.0013137697477133888,1.152658831823368e-07,0.0004141270464921506,0.036911429399605636,0.12491081884080238,0.014642084192023853,0.005553409318518489,0.03024821445283941,242.17488145850115
1680.4501000670161,399.0305750910002,2354,21794,0.0032178731738925904,0.04759353437278054,1.012092895971161e-07,0.16693364959680967,2.609840297760949,0.045784932955554844,3.543058723132175e-06,0.16215140539273465,0.0005208623201722874,1.0414004301022098e-07,0.00017268413231889715,0.041616672508950854,0.11027200850832466,0.01205422316776444,0.005484047514390864,0.03250049911736205,340.1697475198351
10388.87074618465,309.7219392480001,1865,18895,8.066138817710688e-05,0.049643348231735364,0.00011877018070394495,0.12772631577154084,0.0008516904919910934,0.06632933393690743,0.0005377455692321537,9.601576336747101e-07,1.0000064322150258e-07,0.2694083340347381,0.0017110548566220132,0.021749233889817903,3.582608624194346e-07,0.3133452484899672,0.00041311674171970355,0.05257093263756314,367.5425347655611
963.2837247055631,983.3298154439999,5934,54450,1.340108871350059e-06,0.23199657587445058,0.0028402356236726933,0.004386680350634249,0.0011652535652367849,1.009631079455086e-07,0.0016462725857183346,0.03612086250664653,854.3003094913969,1.2149116371331632e-07,322.65206295608226,1.0890675851424243e-07,0.18438902565252935,0.014842555750303965,0.0062794966967101495,0.02919357504152033,347.2842258263707
796.9371426312584,868.5624099229999,5063,49563,1.0001241645715726e-07,0.2952993179563642,0.007799097108202085,0.053785637229361714,0.019885024403019588,6.599704374379298e-07,0.006006374876988323,1.4992123840875039e-07,0.0019417162088365073,1.05011790754544e-07,0.00039227397972437135,0.03795430453394797,0.1284017791970208,0.014197219036127754,0.0056079858091094255,0.029633264999569926,221.92136420166062
9264.007388147318,564.5365302630007,3444,32561,0.0035533325284396768,6.467589595640647e-06,0.02649418748666401,0.0878168976227828,1.0001628423458986e-07,0.2982309643212052,2.437452663021385,0.05013963134749489,4.8423400024258046e-06,0.2119297497957613,0.002209194634411123,0.01960125090514187,3.6578345450991804e-07,0.3086237796857003,0.00031633339742787584,0.05428033453912536,278.032591520608
